scenario,iteration,fuzzer_type,algorithm,cell_loads_list_str,avg_overall_sinr,avg_high_prio_sinr,fairness_index,handover_count_iter,ue_locations_str,serving_cell_ids_str,assigned_rsrp_list_str,assigned_sinr_list_str,num_ues_below_qos,sinr_5th_percentile,sinr_50th_percentile,sinr_95th_percentile,load_min,load_max,load_std,fuzzed_load_modifier_str,fuzzed_pos_modifier_str,vulnerabilities
High Load,98,AI,baseline,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",8.837818185488382,4.131981591383616,0.10009143694421758,5,"[[270.34588623046875, 231.82879638671875], [-137.46337890625, 114.4925308227539], [-158.896728515625, 154.41490173339844], [176.5850830078125, 54.96127700805664], [-34.5123405456543, -114.2239990234375], [-69.99140930175781, 200.83958435058594], [122.51374053955078, 146.9707489013672], [-11.064117431640625, -34.400726318359375], [-54.13319396972656, 197.8413848876953], [142.84327697753906, 196.1352996826172], [206.52584838867188, -150.76206970214844], [-23.89791488647461, 105.63490295410156], [-52.0797004699707, 178.24697875976562], [-113.9260482788086, 239.10507202148438], [163.541259765625, 123.41229248046875]]","[1, 0, 1, 2, 0, 1, 2, 0, 2, 0, 1, 2, 2, 0, 1]","[-82.61647033691406, -42.73143005371094, -65.03030395507812, -61.95503616333008, -55.56907272338867, -61.6445198059082, -61.973541259765625, 8.955485343933105, -40.667823791503906, -124.6357421875, -80.36869049072266, -134.1452178955078, -55.44896697998047, -58.70920181274414, -55.819122314453125]","[4.787393093109131, 17.314149856567383, 4.656110763549805, -3.0004360675811768, -0.8992516398429871, 0.3000224828720093, -0.3919861912727356, 111.59461975097656, 21.88194465637207, -22.049701690673828, 8.327452659606934, -31.51436996459961, 4.105672836303711, 8.601890563964844, 8.853761672973633]",5,-24.889102172851562,4.656110763549805,48.795747184753324,0.3333333333333333,0.3333333333333333,0.0,"[0.004696448227452188, -0.03542015099270439, -0.07180340398543308]","[[2.4123803341931938, 4.0940791872444855], [2.2002565145385935, -1.7246871534985395], [2.9786890598188975, 2.711607673724716], [2.5548062832572747, -4.940409462122964], [2.4856864554408515, 1.9211119792392193], [1.769127235258556, 2.244153612793185], [0.3628957313037447, 4.525876899631664], [-3.164271503071574, -4.484306074626468], [-2.741946710614748, 3.564978591337548], [6.815814003852888, 4.0587151791089155], [-1.9774462416416596, -0.2716476976390336], [4.083828967971063, 0.35317083800433624], [2.6586973070680684, -3.2970106964579697], [-3.4395139304967177, 2.40987235083225], [-2.7287928736126332, -0.8608893782946806]]","['Ping-Pong: 2 UEs oscillating', 'Unfairness: Jain Index = 0.10']"
High Load,99,AI,baseline,"[0.4, 0.13333333333333333, 0.4666666666666667]",25.39784229596456,20.110728859901428,0.2149057097627443,6,"[[265.94921875, 236.27801513671875], [-139.30702209472656, 113.96363830566406], [-163.482666015625, 156.64988708496094], [177.47679138183594, 51.7348747253418], [-29.051889419555664, -113.99864959716797], [-67.50053405761719, 204.51820373535156], [127.242431640625, 148.0220184326172], [-11.685094833374023, -32.5456657409668], [-59.67686462402344, 198.52049255371094], [143.53375244140625, 195.73812866210938], [210.0399932861328, -154.10690307617188], [-29.401596069335938, 111.99776458740234], [-56.58980941772461, 177.85121154785156], [-117.6441879272461, 239.85325622558594], [167.9571990966797, 123.34357452392578]]","[0, 0, 0, 1, 0, 2, 2, 0, 2, 2, 1, 2, 2, 0, 2]","[-77.67543029785156, -56.741966247558594, -67.95142364501953, -48.02383041381836, -49.56268310546875, -64.20315551757812, -49.16956329345703, 3.0867152214050293, -54.155418395996094, -8.624268531799316, -24.266902923583984, 1.8058083057403564, -45.49333953857422, -59.396141052246094, -63.02745056152344]","[4.9077911376953125, 15.233110427856445, 4.220637321472168, 4.119630813598633, 9.234453201293945, 10.714150428771973, 14.079639434814453, 105.7258529663086, 6.985668659210205, 4.478013038635254, 78.37223052978516, 104.4449462890625, 10.187610626220703, 3.5963284969329834, 4.667571067810059]",0,3.962640118598938,9.234453201293945,104.82921829223633,0.13333333333333333,0.4666666666666667,0.14401645996461912,"[-0.2, 0.014504455381294842, -0.11839974366239106]","[[-5.647777902994418, -0.38300088770039453], [-3.50382739742312, -3.7942983569408986], [-0.3260453197770057, 0.4222208186593439], [-0.7279550471883249, -5.22418657175362], [3.91914099985845, -4.435478580914577], [3.663357534336042, 4.134367388321766], [5.74837003190446, 5.1696783827243005], [-2.680088488730576, 0.9403297109890232], [-3.169226573605611, 1.0580310160803987], [2.7692973576885955, 3.5691458674787895], [2.7685797347021923, 1.314221263878109], [-4.729214953231376, 1.869611248924034], [-3.765715489010759, 0.14602011281474023], [-0.42969036696364116, -0.741161188468447], [0.6506736969161708, -1.2445309714851667]]",['Unfairness: Jain Index = 0.21']
High Load,0,AI,utility,"[0.13333333333333333, 0.6, 0.26666666666666666]",14.557438325881957,19.903944452603657,0.22786090359556935,10,"[[123.65264129638672, 65.21224975585938], [92.39965057373047, 159.8008575439453], [53.7562255859375, -66.9421157836914], [-79.45915222167969, 238.12368774414062], [226.5832061767578, -16.847177505493164], [-68.57247924804688, -15.482955932617188], [103.85429382324219, 148.96075439453125], [182.22874450683594, 84.63809204101562], [160.6443634033203, -52.75037384033203], [-134.20985412597656, -102.36698913574219], [98.12956237792969, -72.7828140258789], [56.36156463623047, -13.397237777709961], [77.90507507324219, 60.15336990356445], [78.08134460449219, 73.53372955322266], [98.71952056884766, 46.95115661621094]]","[1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 1]","[-54.19162368774414, -64.09925079345703, -65.76051330566406, -84.25405883789062, -62.56744384765625, -68.6410903930664, -67.18388366699219, -59.431556701660156, -65.55848693847656, -85.15904235839844, -49.056793212890625, -30.139572143554688, -62.89690017700195, -21.70341682434082, -62.21318817138672]","[11.135381698608398, 2.453439474105835, 9.372947692871094, 2.122457981109619, 21.774070739746094, 1.166658639907837, 7.710203647613525, 21.25396728515625, 14.857481956481934, 6.539475440979004, 24.112823486328125, 27.6691837310791, 3.5335729122161865, 49.75657653808594, 14.90333366394043]",0,1.8357181787490846,11.135381698608398,34.29540157318113,0.13333333333333333,0.6,0.19626135258506325,"[-0.049610210781280875, -0.015029017077790988, 0.013531952687465293]","[[4.009760783050389, -1.2506481881627938], [-2.9363928674183795, 2.555326019858625], [-2.650108832356958, -1.0983160419030966], [-1.4104556799962964, -4.975988990459221], [-3.355998206507429, 0.7461314422702241], [-3.6588660848771006, -4.8606954045921045], [1.7874219946831733, -1.1438098374507288], [-0.3958801112067203, -1.7208353494815478], [2.927295179098909, 2.024355421442003], [4.2937605021680945, 3.3316672788442876], [-0.6993126860361629, -2.5214477898800656], [-2.4388761535805905, 4.290202799093102], [3.292996713737949, -3.162550901868512], [-0.1741456529627703, -1.3051293399861699], [-4.6775938779817245, 1.1932602982891982]]",['Unfairness: Jain Index = 0.23']
High Load,1,AI,utility,"[0.26666666666666666, 0.13333333333333333, 0.6]",13.386545674999555,11.316705534855524,0.23347605554905226,9,"[[120.333740234375, 66.04962921142578], [86.4462890625, 157.57643127441406], [57.43747329711914, -66.51435852050781], [-82.4225845336914, 233.49224853515625], [220.45050048828125, -17.88260841369629], [-65.96402740478516, -20.577495574951172], [96.2783203125, 145.07362365722656], [175.34791564941406, 81.6240234375], [159.08058166503906, -56.69866180419922], [-132.19134521484375, -107.52470397949219], [95.73888397216797, -66.4870834350586], [51.75700759887695, -13.976757049560547], [75.3331069946289, 63.41566467285156], [81.639892578125, 67.92164611816406], [92.37133026123047, 46.46120834350586]]","[2, 2, 0, 2, 2, 2, 2, 2, 1, 0, 1, 0, 2, 0, 2]","[-52.35805892944336, -50.75030517578125, -51.4851188659668, -76.01255798339844, -48.94410705566406, -54.7403678894043, -28.241683959960938, -64.98995208740234, -69.99520874023438, -85.96095275878906, -74.27285766601562, -63.0375862121582, -46.760047912597656, -35.181983947753906, -50.764991760253906]","[18.783418655395508, 13.8399658203125, 24.523719787597656, 12.947807312011719, 31.018896102905273, 24.225425720214844, 7.3990960121154785, 16.57898712158203, 13.865514755249023, 1.3199533224105835, 4.127384185791016, 0.2475103884935379, 30.791074752807617, -0.904572069644928, 2.034003257751465]",1,-0.0981143489480018,13.8399658203125,30.859421157836913,0.13333333333333333,0.6,0.19626135258506325,"[0.023283509751393552, 0.07690997405755853, -0.09643318728648734]","[[-1.4360665830138641, -3.7741682143776734], [-2.6951779656010078, -4.869269667979271], [-0.21331828552387577, -1.3172239345913015], [-0.5198318545548233, -1.2807854300051136], [-1.792100056988093, -1.2237562993274684], [0.46013403596767066, -2.970798951139828], [-3.397431794196346, -3.4446402995993566], [-3.045777287232042, 0.17068940556351286], [-0.13522661658755553, -1.1351949567539021], [0.6965578191848607, -3.2841373036556676], [-2.3267830753749754, 1.299432351937428], [-4.98784658104506, 1.0020151035991773], [-2.008016024854963, -1.4521916600001994], [2.9245160833065365, -4.757376971806721], [-4.675732874076103, 2.1587725709226238]]",['Unfairness: Jain Index = 0.23']
High Load,2,AI,utility,"[0.13333333333333333, 0.5333333333333333, 0.3333333333333333]",13.4773805697759,17.051735520362854,0.22009191559562527,9,"[[117.20001220703125, 67.13481140136719], [85.94933319091797, 155.94229125976562], [65.33674621582031, -61.48936462402344], [-83.43878936767578, 230.9114532470703], [211.57691955566406, -18.114795684814453], [-64.19617462158203, -24.39434051513672], [90.87332153320312, 144.37457275390625], [170.9942626953125, 80.14877319335938], [157.1782989501953, -55.06614685058594], [-129.36611938476562, -106.03660583496094], [96.33563232421875, -57.896705627441406], [49.199398040771484, -16.745756149291992], [76.48055267333984, 62.83871841430664], [82.30452728271484, 68.91087341308594], [88.82371520996094, 38.49046325683594]]","[2, 2, 1, 2, 1, 0, 2, 0, 1, 1, 1, 1, 1, 2, 1]","[-63.524993896484375, -60.94200134277344, -43.697174072265625, -85.06224060058594, -43.43898391723633, -30.653913497924805, -68.07466125488281, -53.49405288696289, -69.9111328125, -88.94873046875, -58.29112243652344, -26.41193199157715, -55.371498107910156, -15.916247367858887, -57.37495040893555]","[7.564609050750732, 28.12217903137207, 29.861135482788086, 3.8038597106933594, -1.2908952236175537, 55.57112121582031, 13.489933013916016, 18.63863754272461, 0.4179806709289551, 0.5195335149765015, 13.905182838439941, 5.254934310913086, 5.667426109313965, 15.645454406738281, 4.989616870880127]",1,-0.09468209743499745,7.564609050750732,37.57413120269773,0.13333333333333333,0.5333333333333333,0.16329931618554522,"[0.07751437712615811, -0.0061016136971240725, -0.07975699089199242]","[[-2.4936485913480686, -3.757727740211773], [1.7519712778868204, -3.497243020669317], [3.2027590365918996, 3.3522072317637672], [0.28034693725993964, 1.6857025292374868], [-4.197924417883052, 1.001117995547478], [-0.912684127233482, -1.373418314687017], [-1.804833631616928, -0.04421187660246684], [-0.15488659276955552, 1.1314217232489145], [-0.1060647914204047, 2.5318861838515314], [1.373144282474251, 2.92710466320168], [1.624775056801509, 3.7336587340794516], [-2.5055748471790498, -1.2136474195488711], [1.9748887594221811, -3.3188912621707125], [-0.7188662421637844, 0.8709348775371399], [-0.7722999097849605, -4.879413793269657]]",['Unfairness: Jain Index = 0.22']
High Load,3,AI,utility,"[0.2, 0.4, 0.4]",23.989016604423522,27.575574417908985,0.4449819566066748,6,"[[121.01675415039062, 66.35079193115234], [85.3485107421875, 154.1134033203125], [67.94693756103516, -62.909423828125], [-89.28961181640625, 224.39366149902344], [209.00376892089844, -15.839335441589355], [-57.397674560546875, -24.418010711669922], [83.41535186767578, 141.84864807128906], [165.20350646972656, 72.93392181396484], [152.05906677246094, -54.20432662963867], [-129.5761260986328, -109.94210052490234], [96.10276794433594, -55.70610809326172], [51.357696533203125, -15.315733909606934], [71.55681610107422, 65.78729248046875], [83.39811706542969, 73.17604064941406], [87.56974792480469, 36.50328063964844]]","[1, 2, 1, 2, 1, 0, 2, 1, 1, 0, 2, 0, 2, 2, 1]","[-30.251358032226562, -66.77286529541016, -77.64818572998047, -61.067970275878906, -69.6573257446289, -21.09785270690918, -28.806379318237305, -61.1452522277832, -63.514137268066406, -40.299278259277344, -59.191280364990234, -20.016000747680664, -42.0067253112793, -9.853443145751953, -41.3267822265625]","[17.356861114501953, 1.1677310466766357, 1.449127435684204, 28.615337371826172, 16.99100112915039, 56.74699401855469, 49.22267532348633, 8.602812767028809, 4.856198310852051, 55.20077133178711, 1.228181004524231, 47.45001220703125, 29.682950973510742, 19.09397315979004, 22.170621871948242]",0,1.2100460171699523,19.09397315979004,55.664638137817384,0.2,0.4,0.09428090415820634,"[-0.061348960250726225, 0.08363283219919845, -0.08178188156095277]","[[4.99994929834169, -4.435827629481272], [1.3887028259823957, -3.422008711743747], [-1.9611925318336896, -3.3461278092435895], [-4.436182395882171, -1.9335894898478823], [1.9259852341411419, 3.2906198730551637], [4.0475279521862255, 3.210426399435063], [-4.2812334274190444, -2.0239069273378876], [-1.415912527730808, -4.894817441708375], [-1.9444648229844863, 1.2862334358687804], [-0.631785590800761, -2.447055220326775], [0.9860988213117059, -2.6584980748711287], [1.1645277302564674, 1.3414442549256638], [-3.93971686994964, -0.24426870365961673], [-0.354683408989489, 4.034209198801118], [2.3016880824120562, 1.0326784711631074]]",['Ping-Pong: 3 UEs oscillating']
High Load,4,AI,utility,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",22.10623877843221,23.609982411066692,0.35266869843434306,9,"[[121.10538482666016, 74.25747680664062], [88.143310546875, 160.37979125976562], [69.20358276367188, -56.399784088134766], [-85.76647186279297, 224.57373046875], [203.62826538085938, -18.020565032958984], [-56.43502426147461, -28.1005859375], [83.0344009399414, 139.2088165283203], [163.8463134765625, 67.36957550048828], [149.77525329589844, -53.964874267578125], [-122.77434539794922, -110.29502868652344], [98.83380126953125, -54.7762451171875], [48.93914031982422, -13.045164108276367], [71.0195083618164, 63.57978820800781], [85.54106140136719, 69.9928207397461], [86.76316833496094, 30.360219955444336]]","[2, 0, 1, 0, 1, 0, 2, 2, 0, 2, 1, 1, 0, 2, 1]","[-23.564260482788086, -76.28028106689453, -71.8095474243164, -67.678466796875, -24.18087387084961, -69.00106811523438, -68.47575378417969, -77.58736419677734, -38.93893051147461, -38.94215774536133, -38.23344421386719, -20.979732513427734, -54.97212219238281, -16.82647705078125, -34.139522552490234]","[52.36687469482422, 2.0692596435546875, 13.251485824584961, 10.633438110351562, 54.17369842529297, 15.670136451721191, 12.524991035461426, 4.18597412109375, 12.802179336547852, 35.59267044067383, 40.9266242980957, 47.20354080200195, 11.828264236450195, 7.091761112213135, 11.272683143615723]",0,3.5509597778320314,12.802179336547852,52.908921813964845,0.3333333333333333,0.3333333333333333,0.0,"[-0.05126290131184692, -0.03648911106969832, -0.09063534865551309]","[[1.4208377018781357, 4.9850295742719695], [3.851542811757005, 4.623918678310602], [-2.81505266671767, 3.7456760153757322], [4.346901475274519, 4.822596945875032], [-1.0920402133206872, -1.7283327660639838], [-0.9319395334202056, -1.6586074233848347], [2.800450279045692, -1.7773142775981068], [2.1473304829161544, -3.51019322421506], [1.9723124525220044, 1.3605871459842547], [4.96056892504893, 1.0021435832063421], [4.245614697555126, -3.323976541414617], [-3.1156988952263998, 1.7966124046732865], [1.6027160882806388, -4.53650818574507], [0.4678629330847439, -4.436550969002292], [2.056405475379673, -4.140360220707232]]","['Ping-Pong: 4 UEs oscillating', 'Unfairness: Jain Index = 0.35']"
High Load,5,AI,utility,"[0.26666666666666666, 0.3333333333333333, 0.4]",16.79848260184129,16.163226328790188,0.23910018107617087,8,"[[122.15992736816406, 77.02243041992188], [84.40188598632812, 158.9633026123047], [72.28643035888672, -56.23500442504883], [-83.15226745605469, 219.85238647460938], [195.75985717773438, -20.68602752685547], [-51.79802322387695, -30.601457595825195], [79.10758209228516, 133.6158447265625], [158.2931365966797, 68.36731719970703], [150.69361877441406, -54.81955337524414], [-115.66130065917969, -113.49234008789062], [97.94366455078125, -45.31435012817383], [50.26781463623047, -11.980971336364746], [71.39628601074219, 65.41780853271484], [85.91666412353516, 70.55460357666016], [80.03050231933594, 29.093111038208008]]","[2, 2, 0, 2, 1, 0, 2, 1, 1, 0, 1, 0, 2, 2, 1]","[-22.31329917907715, -68.07682800292969, -55.045127868652344, -63.77218246459961, -79.19670867919922, -80.13691711425781, -16.22076988220215, -68.56077575683594, -30.24580192565918, -70.05241394042969, -19.24871253967285, -13.719779014587402, -42.95957565307617, -8.083952903747559, -53.3880615234375]","[51.326290130615234, 8.453275680541992, 14.053498268127441, 27.00299835205078, -0.6742587089538574, 0.44726356863975525, 11.771411895751953, 1.8020790815353394, 14.508352279663086, 12.726404190063477, 21.04922866821289, 3.8450777530670166, 21.279905319213867, 64.26217651367188, 0.12353603541851044]",1,-0.11580238789319985,12.726404190063477,55.20705604553221,0.26666666666666666,0.4,0.054433105395181744,"[-0.07497471208782876, 0.083441304091675, -0.026563292055065274]","[[1.193897439411593, 0.17652225511270103], [-2.166855903544367, -4.181290773003861], [-0.7075799246077139, -2.4272199894319533], [4.020063656424627, -0.49316802439629903], [-3.4450001870109457, -2.438604811664533], [2.70856569861722, -0.29901706713026055], [0.35861668042084816, -3.6884591282760693], [-1.2628278258150194, 3.5638255886505568], [5.586600033357083, 0.22912689333995329], [5.901589910004116, -1.8822518355146483], [-0.7856283249919749, 5.17692318681999], [0.6846860676459354, 0.0719861265495848], [1.1180559747346557, -2.3569486897204905], [-1.3665298839879692, 0.3283357020385671], [-4.627470124634627, 0.5960096159418922]]","['Ping-Pong: 4 UEs oscillating', 'Unfairness: Jain Index = 0.24']"
High Load,6,AI,utility,"[0.13333333333333333, 0.3333333333333333, 0.5333333333333333]",24.766078329086305,31.000725905100506,0.355711217289886,3,"[[125.042236328125, 80.63603210449219], [82.92391204833984, 165.23622131347656], [73.1974868774414, -48.96571731567383], [-83.84144592285156, 213.16615295410156], [193.07687377929688, -19.860891342163086], [-49.856781005859375, -29.30776596069336], [79.71482849121094, 128.6009521484375], [156.60250854492188, 64.43119049072266], [147.73228454589844, -53.5538330078125], [-114.91724395751953, -115.2389907836914], [101.27763366699219, -37.342796325683594], [54.82428741455078, -6.995823383331299], [71.57814025878906, 64.31544494628906], [84.89802551269531, 72.8228530883789], [84.7919692993164, 24.057971954345703]]","[2, 2, 1, 2, 1, 0, 2, 2, 1, 0, 1, 2, 2, 2, 1]","[-18.338125228881836, -51.64924621582031, -45.89413070678711, -68.30926513671875, -22.72222328186035, -21.573030471801758, -12.893926620483398, -60.91290283203125, -69.10498046875, -76.99392700195312, -14.309837341308594, -63.398319244384766, -39.139503479003906, -8.626069068908691, -44.060482025146484]","[60.295658111572266, 10.787309646606445, 28.068008422851562, 14.641929626464844, 17.348461151123047, 17.105512619018555, 68.45478057861328, 10.970301628112793, 10.930061340332031, 11.120862007141113, 60.07505798339844, 1.4277355670928955, 37.24495315551758, 11.890219688415527, 11.13032341003418]",0,7.979437422752381,14.641929626464844,62.74339485168456,0.13333333333333333,0.5333333333333333,0.16329931618554522,"[-0.03631644263174183, -0.005509758226291309, 0.02456848673022881]","[[3.5175623517125625, -0.04914792334971163], [0.7499830680347586, 4.31386836227386], [-2.699116083084892, 4.515127838689619], [2.2175057636700615, -2.7513869718859674], [1.514350038973473, 0.455772500872516], [-1.4318794301248934, 4.337149233748262], [3.3403931577074326, -3.4159265129612244], [2.606698014380021, -1.380182521326843], [2.0234286286224847, 1.3924405002002018], [0.2748087112927716, -0.8782951941118178], [3.6336914732387924, 3.1681887704477534], [3.838407531176263, 2.6122589001617316], [2.370921982410203, -4.3013446333766305], [-2.7276669417863255, 1.69193859886202], [5.375166301330627, -3.135912505472093]]","['Ping-Pong: 2 UEs oscillating', 'Unfairness: Jain Index = 0.36']"
High Load,7,AI,utility,"[0.26666666666666666, 0.4666666666666667, 0.26666666666666666]",28.800411677360536,54.81106821695963,0.4300557668859046,4,"[[119.52214813232422, 80.4139633178711], [78.41658782958984, 167.28738403320312], [78.89749908447266, -49.882999420166016], [-81.23898315429688, 205.0997314453125], [183.316162109375, -14.971025466918945], [-46.436424255371094, -34.37027359008789], [75.81195831298828, 122.48479461669922], [156.38076782226562, 58.7960319519043], [138.53140258789062, -48.925716400146484], [-114.9322509765625, -116.71637725830078], [91.56779479980469, -41.05976867675781], [61.57846450805664, -8.057168006896973], [70.51008605957031, 65.91737365722656], [86.60295867919922, 74.79894256591797], [88.75829315185547, 20.791772842407227]]","[0, 2, 1, 0, 1, 0, 2, 1, 1, 0, 1, 1, 2, 2, 1]","[-73.93881225585938, -57.496150970458984, -57.23539352416992, -78.17292022705078, -24.4447021484375, -18.952239990234375, -6.5736541748046875, -55.58329772949219, -67.1130599975586, -90.58455657958984, -12.780655860900879, -32.92044448852539, -53.25678253173828, -4.541776180267334, -44.447940826416016]","[0.9387273788452148, 19.902935028076172, 10.419073104858398, -1.761893630027771, 57.63589859008789, 71.20718383789062, 68.77871704101562, 21.12035369873047, 13.884688377380371, 5.334994316101074, 57.29469299316406, 28.119834899902344, 5.1810526847839355, 64.79608917236328, 9.153827667236328]",1,0.12854107618331923,19.902935028076172,69.50725708007812,0.26666666666666666,0.4666666666666667,0.09428090415820634,"[0.022438860630535205, -0.2, -0.044851429897880525]","[[-7.382267088978381, -2.1723690440382377], [-2.3064774494704654, -0.9412033262768924], [1.400238831197305, -3.30488808136688], [5.27943738075251, -4.035323265296102], [-5.444971348640361, 3.947214111592265], [0.23709753922396049, -1.7113335905570501], [-1.2281530905502027, -4.843277955987574], [4.188231550245693, -3.3335573846645303], [-4.448125122082508, 3.078649755371932], [-1.0595846919652403, -0.1678516683179746], [-6.502716723735267, -6.87361645367325], [3.600382357672466, -3.057982491794101], [1.1335655356733076, -2.6734980349923063], [-0.7081949647426107, 1.6295920009417166], [2.979522613079379, -1.9080530778411045]]",['Ping-Pong: 2 UEs oscillating']
High Load,8,AI,utility,"[0.06666666666666667, 0.6666666666666666, 0.26666666666666666]",21.07044356664022,30.64524968465169,0.347632221553925,4,"[[124.71682739257812, 84.20657348632812], [75.91267395019531, 172.81829833984375], [86.99311065673828, -47.33473587036133], [-82.56295776367188, 198.21475219726562], [176.8730926513672, -16.253196716308594], [-40.36782455444336, -34.11628341674805], [75.70834350585938, 123.51201629638672], [149.69093322753906, 52.753875732421875], [137.90313720703125, -52.44780731201172], [-114.75293731689453, -121.89922332763672], [88.52867889404297, -40.8178596496582], [67.63536071777344, -6.96939754486084], [71.63362884521484, 72.16539764404297], [91.9037857055664, 75.7616958618164], [90.34162902832031, 17.183996200561523]]","[2, 2, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 2, 1, 1]","[-69.30989074707031, -57.48878479003906, -52.22358322143555, -61.71067810058594, -63.783485412597656, -39.31790542602539, -56.257205963134766, -57.691749572753906, -73.43374633789062, -88.4224624633789, -18.62244987487793, -44.8414421081543, -44.01030731201172, -21.80976676940918, -30.07756805419922]","[12.349590301513672, 14.022520065307617, 11.781578063964844, 20.03892707824707, 17.205339431762695, 20.571401596069336, 23.3941650390625, 16.213762283325195, 7.39894437789917, 8.134561538696289, 48.756290435791016, 30.97396469116211, 11.271306991577148, 39.57100296020508, 34.37329864501953]",0,7.913876390457153,17.205339431762695,42.32658920288085,0.06666666666666667,0.6666666666666666,0.24944382578492943,"[-0.0013597908291703847, 0.16646701712524375, -0.057081139099129284]","[[3.7089928783787482, 2.2209205433531034], [0.2972935177037208, 4.5795369352162965], [3.880965957985275, -0.1238358479243642], [0.9700494309808079, -3.2523484839371406], [-2.5036311858576576, -1.646300656811212], [3.1423680818099013, 2.807252069376115], [1.6976692004573322, 0.44164529991832496], [-3.030739089363687, -2.6387014712644032], [3.206253003392337, -4.482031719270897], [-0.24287296424041038, -4.0295047523211425], [-1.6332427070620845, -2.643665050146585], [3.5655817872598465, 0.21313412063297044], [4.237340184754739, 2.734336963553842], [4.014353451225261, 1.030893193331119], [0.1318895899706094, -1.731497153718431]]",['Unfairness: Jain Index = 0.35']
High Load,9,AI,utility,"[0.2, 0.3333333333333333, 0.4666666666666667]",11.748669624328613,20.75855851173401,0.1936573519691039,7,"[[123.89891815185547, 85.80937194824219], [70.3707046508789, 173.21197509765625], [95.69894409179688, -45.89672088623047], [-83.66963195800781, 201.62515258789062], [178.2137451171875, -9.93777847290039], [-39.36141586303711, -34.30026626586914], [73.84481048583984, 127.7383804321289], [143.19480895996094, 46.06865310668945], [137.48426818847656, -55.85142517089844], [-111.77407836914062, -128.01649475097656], [86.48844909667969, -35.214481353759766], [66.31616973876953, -7.080560684204102], [65.27127838134766, 70.69686889648438], [89.52362823486328, 75.05766296386719], [97.8025894165039, 10.308944702148438]]","[2, 0, 1, 0, 2, 0, 2, 1, 2, 2, 1, 1, 2, 2, 1]","[-72.30329895019531, -69.81501770019531, -44.33625793457031, -66.35252380371094, -26.88007164001465, -70.97711944580078, -15.748833656311035, -54.69591522216797, -74.9602279663086, -99.33395385742188, -6.4180684089660645, -50.12958908081055, -34.2276725769043, -6.779765605926514, -36.3657112121582]","[1.9124338626861572, 3.357781410217285, 10.211739540100098, 4.309760570526123, 45.466060638427734, 3.1212925910949707, 21.893674850463867, 5.785168647766113, 4.049612045288086, -3.9607951641082764, 19.77978515625, 3.6578898429870605, 22.3551025390625, 7.382550239562988, 26.907987594604492]",1,0.1504651546478275,5.785168647766113,32.47540950775144,0.2,0.4666666666666667,0.10886621079036347,"[0.04962033765374625, -0.0439704819487748, -0.05938224829093567]","[[-2.492581881094391, 0.6409094957905817], [-3.3832560531868205, -0.697695842500315], [4.55186476285189, -1.3420074493339564], [1.322762690127436, 6.290953891475999], [5.306807309462121, 4.80435052284709], [-1.470385915110708, 1.9848337668420566], [0.08949066373831743, 2.7096391154926165], [-3.3810954574267065, -2.8363204308767376], [3.102423565759291, -2.3220947195389665], [1.999169633294684, -3.1416909312855217], [-2.3881026893018396, 4.466031496309521], [-2.410869560045741, -0.20150222238556004], [-2.5945924368055175, -4.440188732064299], [-3.4579143369183565, -1.165164770359481], [4.852001221637327, -4.547521510780822]]",['Unfairness: Jain Index = 0.19']
