scenario,iteration,algorithm,fuzzer_type,vulnerabilities,vulnerability_count,is_critical,jain_fairness_index,throughput_5th_percentile_mbps,handover_count_iter,avg_transmission_time_ms,generation,handover_count,handover_rate,vulnerabilities_list,avg_sinr_db,sinr_5th_percentile_db,avg_throughput_mbps,load_std,has_ping_pong,has_qoe_violation,has_unfairness,is_critical_failure
Stable High Load,40,ML-Based,Random-Fuzzer,,3,,0.07274925605454996,1.8810487985610962,,3.5936453342437744,,7.0,0.4666666666666667,"['Ping-Pong: 5 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.07']",-1.6716524362564087,-10.0,21.36517906188965,0.2321153829895989,True,True,True,False
Stable High Load,41,ML-Based,Random-Fuzzer,,2,,0.24605917371118757,1.8810487985610962,,3.5113399028778076,,12.0,0.8,"['Ping-Pong: 4 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps']",4.089852809906006,-10.0,44.885215759277344,0.14876666049346007,True,True,False,False
Stable High Load,42,ML-Based,Random-Fuzzer,,3,,0.08948628698641134,1.8810487985610962,,5.213406085968018,,9.0,0.6,"['Ping-Pong: 5 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.09']",-6.884457588195801,-10.0,8.106560707092285,0.16876233473018432,True,True,True,False
Stable High Load,43,ML-Based,Random-Fuzzer,,2,,0.4983124548163684,1.8810487985610962,,5.5300374031066895,,11.0,0.7333333333333333,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps']",-8.801105499267578,-10.0,2.959672689437866,0.22090311437606097,True,True,False,False
Stable High Load,44,ML-Based,Random-Fuzzer,,2,,0.2009632146384835,1.8810487985610962,,4.098690509796143,,12.0,0.8,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps']",-0.03168760985136032,-10.0,31.790868759155273,0.09035079029052513,True,True,False,False
Stable High Load,45,ML-Based,Random-Fuzzer,,4,,0.07303676185693105,1.8810487985610962,,5.633637428283691,,14.0,0.9333333333333333,"['Ping-Pong: 8 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.07', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",-7.782020092010498,-10.0,7.061925411224365,0.2180099646144685,True,True,True,True
Stable High Load,46,ML-Based,Random-Fuzzer,,4,,0.06862893775225272,1.8810487985610962,,4.447271347045898,,11.0,0.7333333333333333,"['Ping-Pong: 8 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.07', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",-4.745654582977295,-10.0,13.654130935668945,0.15707069049972042,True,True,True,True
Stable High Load,47,ML-Based,Random-Fuzzer,,4,,0.06723813801269103,1.8810487985610962,,4.997121810913086,,12.0,0.8,"['Ping-Pong: 10 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.07', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",-5.686461925506592,-10.0,12.903247833251953,0.16876233473018432,True,True,True,True
Stable High Load,48,ML-Based,Random-Fuzzer,,4,,0.09585674000413968,1.8810487985610962,,4.277510166168213,,13.0,0.8666666666666667,"['Ping-Pong: 10 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.10', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",-2.599475622177124,-10.0,21.902830123901367,0.12046772038736682,True,True,True,True
Stable High Load,49,ML-Based,Random-Fuzzer,,3,,0.14746929819206575,1.8810487985610962,,4.057406425476074,,9.0,0.6,"['Ping-Pong: 7 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.15']",-0.6171227693557739,-10.0,28.518436431884766,0.22375885951372818,True,True,True,False
Stable High Load,0,Baseline,HillClimbing-Fuzzer,,1,,0.16382699262853057,12.431326198577882,,0.405643492937088,,9.0,0.6,['Unfairness: Jain Index = 0.16'],10.125024795532227,-0.6172113023698329,50.98021697998047,0.12046772038736682,False,False,True,False
Stable High Load,1,Baseline,HillClimbing-Fuzzer,,0,,0.24551899122891024,10.773829364776612,,0.3958703577518463,,11.0,0.7333333333333333,[],12.613187789916992,-1.4413030743598938,62.083839416503906,0.0659828879073858,False,False,False,False
Stable High Load,2,Baseline,HillClimbing-Fuzzer,,1,,0.1030056266106408,9.691558170318604,,0.44742947816848755,,7.0,0.4666666666666667,['Unfairness: Jain Index = 0.10'],8.52289867401123,-1.9855435729026794,44.26242446899414,0.11507662831994829,False,False,True,False
Stable High Load,3,Baseline,HillClimbing-Fuzzer,,1,,0.25529795347867357,8.662388324737549,,0.4274052381515503,,9.0,0.6,['Ping-Pong: 6 UEs oscillating'],12.207317352294922,-2.617908501625061,60.58904266357422,0.08302664654363187,True,False,False,False
Stable High Load,4,Baseline,HillClimbing-Fuzzer,,1,,0.23186299502690533,11.422636127471923,,0.4201256334781647,,7.0,0.4666666666666667,['Ping-Pong: 3 UEs oscillating'],11.889330863952637,-1.1172545552253723,59.29712677001953,0.09035079029052513,True,False,False,False
Stable High Load,5,Baseline,HillClimbing-Fuzzer,,1,,0.3914630079107797,16.55126314163208,,0.2901436984539032,,8.0,0.5333333333333333,['Ping-Pong: 4 UEs oscillating'],16.50462532043457,1.063145160675049,78.15518951416016,0.10345505229714491,True,False,False,False
Stable High Load,6,Baseline,HillClimbing-Fuzzer,,1,,0.35557541078196253,6.623246669769287,,0.5567665696144104,,7.0,0.4666666666666667,['Ping-Pong: 2 UEs oscillating'],13.137731552124023,-4.123810577392578,66.47513580322266,0.07499055118106487,True,False,False,False
Stable High Load,7,Baseline,HillClimbing-Fuzzer,,1,,0.37123078047335645,13.112173652648927,,0.38933229446411133,,7.0,0.4666666666666667,['Ping-Pong: 2 UEs oscillating'],14.199899673461914,-0.4199033260345457,69.36095428466797,0.1034550522971449,True,False,False,False
Stable High Load,8,Baseline,HillClimbing-Fuzzer,,1,,0.27816866952311475,13.136562538146974,,0.4310251474380493,,7.0,0.4666666666666667,['Ping-Pong: 3 UEs oscillating'],12.310084342956543,-0.6347446203231808,61.04819107055664,0.08302664654363189,True,False,False,False
Stable High Load,9,Baseline,HillClimbing-Fuzzer,,2,,0.16131966727834876,11.641444826126099,,0.5386594533920288,,8.0,0.5333333333333333,"['Ping-Pong: 5 UEs oscillating', 'Unfairness: Jain Index = 0.16']",8.598775863647461,-1.202576498687267,46.257080078125,0.08302664654363187,True,False,True,False
Stable High Load,10,Baseline,HillClimbing-Fuzzer,,2,,0.19593360155847458,4.720054578781128,,1.008766531944275,,8.0,0.5333333333333333,"['Ping-Pong: 3 UEs oscillating', 'Unfairness: Jain Index = 0.20']",7.932048320770264,-6.183280801773071,46.959896087646484,0.09035079029052512,True,False,True,False
Stable High Load,11,Baseline,HillClimbing-Fuzzer,,1,,0.2752690061301306,9.835797023773193,,0.4195268452167511,,11.0,0.7333333333333333,['Ping-Pong: 2 UEs oscillating'],12.213827133178711,-1.9078972578048705,60.74088668823242,0.042591770999996004,True,False,False,False
Stable High Load,12,Baseline,HillClimbing-Fuzzer,,1,,0.23571648952323998,11.432516479492188,,0.5291540622711182,,8.0,0.5333333333333333,['Ping-Pong: 4 UEs oscillating'],9.876166343688965,-1.1549424111843107,52.161312103271484,0.10942024088643863,True,False,False,False
Stable High Load,13,Baseline,HillClimbing-Fuzzer,,1,,0.3484560339221914,18.384386253356933,,0.30172476172447205,,9.0,0.6,['Ping-Pong: 6 UEs oscillating'],14.74588394165039,1.8645858764648438,70.41748809814453,0.14443572274383906,True,False,False,False
Stable High Load,14,Baseline,HillClimbing-Fuzzer,,1,,0.4685259252217836,13.608249950408936,,0.2790760397911072,,10.0,0.6666666666666666,['Ping-Pong: 6 UEs oscillating'],19.56291389465332,-0.2526543140411375,91.74824523925781,0.12046772038736682,True,False,False,False
Stable High Load,15,Baseline,HillClimbing-Fuzzer,,1,,0.2931132045863277,11.144040203094482,,0.4251472055912018,,8.0,0.5333333333333333,['Ping-Pong: 5 UEs oscillating'],13.235519409179688,-1.2046826004981994,65.56010437011719,0.07499055118106486,True,False,False,False
Stable High Load,16,Baseline,HillClimbing-Fuzzer,,3,,0.1867056283003841,1.8810487985610962,,1.4829193353652954,,11.0,0.7333333333333333,"['Ping-Pong: 4 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.19']",7.267226219177246,-10.0,47.43693161010742,0.08302664654363189,True,True,True,False
Stable High Load,17,Baseline,HillClimbing-Fuzzer,,1,,0.2941878129703303,15.503460693359376,,0.3262229859828949,,8.0,0.5333333333333333,['Ping-Pong: 3 UEs oscillating'],13.979512214660645,0.7658289641141892,67.3096923828125,0.12046772038736683,True,False,False,False
Stable High Load,18,Baseline,HillClimbing-Fuzzer,,2,,0.10217558234823226,19.385964584350585,,0.30521637201309204,,5.0,0.3333333333333333,"['Ping-Pong: 3 UEs oscillating', 'Unfairness: Jain Index = 0.10']",11.173338890075684,2.21471346616745,53.936241149902344,0.14443572274383906,True,False,True,False
Stable High Load,19,Baseline,HillClimbing-Fuzzer,,1,,0.2584414743234616,7.78079662322998,,0.4834602475166321,,6.0,0.4,['Ping-Pong: 2 UEs oscillating'],12.580265998840332,-3.178831696510315,63.06163787841797,0.08302664654363189,True,False,False,False
Stable High Load,20,Baseline,HillClimbing-Fuzzer,,0,,0.21330883163334313,8.809782266616821,,0.5372592210769653,,6.0,0.4,[],10.075776100158691,-2.532588672637939,53.00068283081055,0.09712418121129114,False,False,False,False
Stable High Load,21,Baseline,HillClimbing-Fuzzer,,1,,0.339630416876869,6.022026395797729,,0.5424512028694153,,9.0,0.6,['Ping-Pong: 2 UEs oscillating'],12.454140663146973,-4.475867891311646,63.35409927368164,0.07499055118106487,True,False,False,False
Stable High Load,22,Baseline,HillClimbing-Fuzzer,,1,,0.3942348020721354,12.149763202667236,,0.29242271184921265,,6.0,0.4,['Ping-Pong: 3 UEs oscillating'],16.70294761657715,-0.71547372341156,78.9884262084961,0.07499055118106486,True,False,False,False
Stable High Load,23,Baseline,HillClimbing-Fuzzer,,1,,0.2809129447788305,7.426782608032227,,0.5494489073753357,,8.0,0.5333333333333333,['Ping-Pong: 5 UEs oscillating'],11.627140998840332,-3.4868453264236448,59.70876693725586,0.13535876574811329,True,False,False,False
Stable High Load,24,Baseline,HillClimbing-Fuzzer,,1,,0.36192766304248253,15.539219093322755,,0.33006131649017334,,9.0,0.6,['Ping-Pong: 4 UEs oscillating'],15.089996337890625,0.659646797180176,72.4317626953125,0.10345505229714491,True,False,False,False
Stable High Load,25,Baseline,HillClimbing-Fuzzer,,1,,0.3489234054954218,8.024410963058472,,0.7148085236549377,,8.0,0.5333333333333333,['Ping-Pong: 2 UEs oscillating'],3.7524020671844482,-3.158864879608154,26.6935977935791,0.0659828879073858,True,False,False,False
Stable High Load,26,Baseline,HillClimbing-Fuzzer,,1,,0.2660506186657611,6.329673528671265,,0.8556084036827087,,8.0,0.5333333333333333,['Ping-Pong: 4 UEs oscillating'],10.08159351348877,-5.000361204147339,54.66393280029297,0.0659828879073858,True,False,False,False
Stable High Load,27,Baseline,HillClimbing-Fuzzer,,1,,0.20643962643394398,11.92308292388916,,0.4621320366859436,,9.0,0.6,['Ping-Pong: 4 UEs oscillating'],10.95589542388916,-0.9175962403416632,55.73332977294922,0.09035079029052512,True,False,False,False
Stable High Load,28,Baseline,HillClimbing-Fuzzer,,1,,0.24212167967604978,7.223895263671875,,0.5200403332710266,,9.0,0.6,['Ping-Pong: 5 UEs oscillating'],11.443352699279785,-3.5462191343307494,58.69179916381836,0.07499055118106487,True,False,False,False
Stable High Load,29,Baseline,HillClimbing-Fuzzer,,2,,0.09840171903821317,11.75301685333252,,0.4848622977733612,,7.0,0.4666666666666667,"['Ping-Pong: 3 UEs oscillating', 'Unfairness: Jain Index = 0.10']",7.786465167999268,-0.9837482094764708,41.75521469116211,0.10942024088643863,True,False,True,False
Stable High Load,30,Baseline,HillClimbing-Fuzzer,,2,,0.14321466399788954,6.059139966964722,,0.857354998588562,,7.0,0.4666666666666667,"['Ping-Pong: 2 UEs oscillating', 'Unfairness: Jain Index = 0.14']",7.6585211753845215,-5.178250122070311,43.46598815917969,0.12046772038736683,True,False,True,False
Stable High Load,31,Baseline,HillClimbing-Fuzzer,,1,,0.29217580424509715,13.509389114379884,,0.6955481171607971,,9.0,0.6,['Ping-Pong: 3 UEs oscillating'],13.358481407165527,-1.6630771160125724,66.81636047363281,0.05553287518900287,True,False,False,False
Stable High Load,32,Baseline,HillClimbing-Fuzzer,,1,,0.2756786316443582,13.090716648101807,,0.39108285307884216,,7.0,0.4666666666666667,['Ping-Pong: 3 UEs oscillating'],12.806008338928223,-0.30138157308101643,63.0853271484375,0.08302664654363189,True,False,False,False
Stable High Load,33,Baseline,HillClimbing-Fuzzer,,1,,0.24142735038190155,6.527032375335693,,0.5175126194953918,,8.0,0.5333333333333333,['Ping-Pong: 5 UEs oscillating'],12.128125190734863,-4.069786715507507,61.554752349853516,0.09712418121129114,True,False,False,False
Stable High Load,34,Baseline,HillClimbing-Fuzzer,,2,,0.14064916991905305,5.761571979522705,,0.8139616847038269,,8.0,0.5333333333333333,"['Ping-Pong: 5 UEs oscillating', 'Unfairness: Jain Index = 0.14']",6.154749393463135,-4.708405494689941,38.79004669189453,0.0659828879073858,True,False,True,False
Stable High Load,35,Baseline,HillClimbing-Fuzzer,,2,,0.1771075124602695,3.615763282775879,,1.0792704820632935,,10.0,0.6666666666666666,"['Ping-Pong: 4 UEs oscillating', 'Unfairness: Jain Index = 0.18']",7.192330360412598,-7.249053859710693,44.371334075927734,0.07499055118106487,True,False,True,False
Stable High Load,36,Baseline,HillClimbing-Fuzzer,,1,,0.3661288517476231,6.912209367752075,,0.587593674659729,,9.0,0.6,['Ping-Pong: 5 UEs oscillating'],12.298559188842773,-3.7819586277008055,63.71238327026367,0.06598288790738581,True,False,False,False
Stable High Load,37,Baseline,HillClimbing-Fuzzer,,2,,0.15319538284690268,12.379029560089112,,0.46770524978637695,,8.0,0.5333333333333333,"['Ping-Pong: 5 UEs oscillating', 'Unfairness: Jain Index = 0.15']",9.208935737609863,-0.6436372838914393,48.024723052978516,0.1649572197684645,True,False,True,False
Stable High Load,38,Baseline,HillClimbing-Fuzzer,,2,,0.16464665308817555,5.600594425201416,,0.9740722179412842,,11.0,0.7333333333333333,"['Ping-Pong: 4 UEs oscillating', 'Unfairness: Jain Index = 0.16']",7.292065143585205,-5.496807050704955,43.678504943847656,0.09712418121129114,True,False,True,False
Stable High Load,39,Baseline,HillClimbing-Fuzzer,,1,,0.4708660284759768,13.230248832702637,,0.3651531934738159,,9.0,0.6,['Ping-Pong: 4 UEs oscillating'],16.027503967285156,-0.217829605937004,77.4509506225586,0.09035079029052512,True,False,False,False
Stable High Load,40,Baseline,HillClimbing-Fuzzer,,2,,0.154405386869524,7.887489748001099,,0.7275053858757019,,8.0,0.5333333333333333,"['Ping-Pong: 4 UEs oscillating', 'Unfairness: Jain Index = 0.15']",7.166182041168213,-3.1283827304840086,42.72349166870117,0.09712418121129114,True,False,True,False
Stable High Load,41,Baseline,HillClimbing-Fuzzer,,2,,0.19650552174404845,12.86703372001648,,0.4236280024051666,,10.0,0.6666666666666666,"['Ping-Pong: 4 UEs oscillating', 'Unfairness: Jain Index = 0.20']",11.207196235656738,-0.5626234889030455,56.180076599121094,0.10345505229714491,True,False,True,False
Stable High Load,42,Baseline,HillClimbing-Fuzzer,,2,,0.15414209171800228,7.183159685134888,,0.9643506407737732,,12.0,0.8,"['Ping-Pong: 6 UEs oscillating', 'Unfairness: Jain Index = 0.15']",6.993384838104248,-4.47977352142334,42.40052032470703,0.09712418121129114,True,False,True,False
Stable High Load,43,Baseline,HillClimbing-Fuzzer,,1,,0.22164729119108328,7.998514175415039,,0.5732952356338501,,8.0,0.5333333333333333,['Ping-Pong: 7 UEs oscillating'],9.34979248046875,-3.07116060256958,50.1682014465332,0.10345505229714491,True,False,False,False
Stable High Load,44,Baseline,HillClimbing-Fuzzer,,2,,0.13975888712333148,3.5605480670928955,,1.07786226272583,,10.0,0.6666666666666666,"['Ping-Pong: 6 UEs oscillating', 'Unfairness: Jain Index = 0.14']",5.900671482086182,-7.310863351821899,38.43544387817383,0.05553287518900287,True,False,True,False
Stable High Load,45,Baseline,HillClimbing-Fuzzer,,1,,0.21452005670411325,6.018538999557495,,0.6827403903007507,,8.0,0.5333333333333333,['Ping-Pong: 5 UEs oscillating'],9.18677043914795,-4.4808815002441404,50.5257682800293,0.1034550522971449,True,False,False,False
Stable High Load,46,Baseline,HillClimbing-Fuzzer,,2,,0.09425611070899381,7.772161197662354,,0.7043693661689758,,10.0,0.6666666666666666,"['Ping-Pong: 5 UEs oscillating', 'Unfairness: Jain Index = 0.09']",6.084071636199951,-3.1679146766662596,37.47842025756836,0.023328473740792173,True,False,True,False
Stable High Load,47,Baseline,HillClimbing-Fuzzer,,1,,0.2992323704486731,7.157917642593384,,0.565024197101593,,9.0,0.6,['Ping-Pong: 6 UEs oscillating'],11.600361824035645,-3.631612205505371,60.15352249145508,0.05553287518900287,True,False,False,False
Stable High Load,48,Baseline,HillClimbing-Fuzzer,,1,,0.31549699465790476,10.940197944641113,,0.38353681564331055,,8.0,0.5333333333333333,['Ping-Pong: 5 UEs oscillating'],13.957953453063965,-1.3143903374671935,68.09480285644531,0.07499055118106486,True,False,False,False
Stable High Load,49,Baseline,HillClimbing-Fuzzer,,2,,0.15887001964200798,8.489547538757325,,0.8392576575279236,,9.0,0.6,"['Ping-Pong: 4 UEs oscillating', 'Unfairness: Jain Index = 0.16']",8.001728057861328,-3.775876903533935,44.93816375732422,0.08302664654363189,True,False,True,False
Stable High Load,0,Utility,HillClimbing-Fuzzer,,0,,0.21311696144020845,14.572587776184083,,0.4316360354423523,,7.0,0.4666666666666667,[],10.23211669921875,0.3672031164169312,52.19612121582031,0.10942024088643863,False,False,False,False
Stable High Load,1,Utility,HillClimbing-Fuzzer,,0,,0.3138970804092068,12.062414360046386,,0.44424405694007874,,9.0,0.6,[],12.424253463745117,-0.7811620712280273,62.34803771972656,0.055532875189002864,False,False,False,False
Stable High Load,2,Utility,HillClimbing-Fuzzer,,0,,0.21893483582696172,16.659819316864013,,0.35646289587020874,,9.0,0.6,[],11.98993968963623,1.1086603164672852,58.68581771850586,0.1034550522971449,False,False,False,False
Stable High Load,3,Utility,HillClimbing-Fuzzer,,1,,0.3482047820507199,12.10014591217041,,0.3952556550502777,,7.0,0.4666666666666667,['Ping-Pong: 3 UEs oscillating'],14.70891284942627,-0.7256162524223327,71.89990234375,0.09712418121129113,True,False,False,False
Stable High Load,4,Utility,HillClimbing-Fuzzer,,1,,0.30048921704954157,18.672126388549806,,0.2860027849674225,,6.0,0.4,['Ping-Pong: 3 UEs oscillating'],14.571979522705078,1.9642053604125977,69.27115631103516,0.0659828879073858,True,False,False,False
Stable High Load,5,Utility,HillClimbing-Fuzzer,,1,,0.2548329126321006,12.401644897460939,,0.3696047365665436,,9.0,0.6,['Ping-Pong: 3 UEs oscillating'],12.934279441833496,-0.6640003949403761,63.14286422729492,0.07499055118106487,True,False,False,False
Stable High Load,6,Utility,HillClimbing-Fuzzer,,1,,0.3022338805854294,13.789355087280274,,0.3223493695259094,,9.0,0.6,['Ping-Pong: 4 UEs oscillating'],14.270959854125977,0.04670483469963076,68.53730773925781,0.08302664654363189,True,False,False,False
Stable High Load,7,Utility,HillClimbing-Fuzzer,,1,,0.31791112088618284,16.479533195495605,,0.2588541805744171,,7.0,0.4666666666666667,['Ping-Pong: 4 UEs oscillating'],16.656091690063477,1.1456664443016054,78.28582000732422,0.09712418121129114,True,False,False,False
Stable High Load,8,Utility,HillClimbing-Fuzzer,,1,,0.5085552513034507,14.259123802185059,,0.2714947760105133,,6.0,0.4,['Ping-Pong: 4 UEs oscillating'],19.11396026611328,0.23178856372833262,89.80349731445312,0.09035079029052513,True,False,False,False
Stable High Load,9,Utility,HillClimbing-Fuzzer,,0,,0.3416891987390597,10.010934448242187,,0.4289191663265228,,2.0,0.13333333333333333,[],13.074236869812012,-1.804962694644928,64.88693237304688,0.0659828879073858,True,False,False,False
Stable High Load,10,Utility,HillClimbing-Fuzzer,,1,,0.19085197322020855,18.7345422744751,,0.3051285743713379,,6.0,0.4,['Unfairness: Jain Index = 0.19'],13.03338623046875,1.7499044418334964,62.343101501464844,0.08302664654363189,True,False,True,False
Stable High Load,11,Utility,HillClimbing-Fuzzer,,1,,0.4144614932180051,16.310170459747315,,0.2806415855884552,,10.0,0.6666666666666666,['Ping-Pong: 2 UEs oscillating'],17.34894371032715,1.0361392736434938,81.8979721069336,0.09035079029052512,True,False,False,False
Stable High Load,12,Utility,HillClimbing-Fuzzer,,1,,0.4191411594064215,16.48805503845215,,0.26400816440582275,,9.0,0.6,['Ping-Pong: 3 UEs oscillating'],17.233816146850586,1.1527326822280883,81.06935119628906,0.12046772038736682,True,False,False,False
Stable High Load,13,Utility,HillClimbing-Fuzzer,,1,,0.42745217866130936,11.222489166259766,,0.3367930054664612,,7.0,0.4666666666666667,['Ping-Pong: 3 UEs oscillating'],17.231143951416016,-1.2394221544265744,82.09251403808594,0.09035079029052512,True,False,False,False
Stable High Load,14,Utility,HillClimbing-Fuzzer,,2,,0.19237893349393678,11.068707275390626,,0.3808041512966156,,5.0,0.3333333333333333,"['Ping-Pong: 3 UEs oscillating', 'Unfairness: Jain Index = 0.19']",12.409017562866211,-1.359737819433212,60.71685028076172,0.042591770999996004,True,False,True,False
Stable High Load,15,Utility,HillClimbing-Fuzzer,,1,,0.30209430730086795,9.411144495010376,,0.3726295232772827,,4.0,0.26666666666666666,['Ping-Pong: 2 UEs oscillating'],14.540047645568848,-2.2271635293960568,70.17887878417969,0.08302664654363189,True,False,False,False
Stable High Load,16,Utility,HillClimbing-Fuzzer,,1,,0.35344545234341224,10.412521266937256,,0.3979073166847229,,6.0,0.4,['Ping-Pong: 3 UEs oscillating'],14.785466194152832,-1.6849761366844176,71.9570541381836,0.10345505229714491,True,False,False,False
Stable High Load,17,Utility,HillClimbing-Fuzzer,,1,,0.3255054592207831,11.427555465698243,,0.3800046741962433,,6.0,0.4,['Ping-Pong: 2 UEs oscillating'],13.757969856262207,-1.2093010187149045,66.93293762207031,0.07499055118106486,True,False,False,False
Stable High Load,18,Utility,HillClimbing-Fuzzer,,1,,0.4237398267984922,15.152686023712159,,0.24318057298660278,,10.0,0.6666666666666666,['Ping-Pong: 4 UEs oscillating'],18.70014762878418,0.5921012282371522,87.31665802001953,0.10942024088643863,True,False,False,False
Stable High Load,19,Utility,HillClimbing-Fuzzer,,0,,0.2929467210178333,14.057115077972412,,0.3391491174697876,,7.0,0.4666666666666667,[],13.681180953979492,0.1589819490909577,66.18766784667969,0.07499055118106487,False,False,False,False
Stable High Load,20,Utility,HillClimbing-Fuzzer,,1,,0.3471130523897078,8.968784761428832,,0.43414488434791565,,6.0,0.4,['Ping-Pong: 2 UEs oscillating'],13.535323143005371,-2.4132617950439452,66.96671295166016,0.08302664654363187,True,False,False,False
Stable High Load,21,Utility,HillClimbing-Fuzzer,,1,,0.3706520637492778,9.998389720916748,,0.35508671402931213,,6.0,0.4,['Ping-Pong: 3 UEs oscillating'],16.179956436157227,-1.8783874750137328,77.54586791992188,0.07499055118106486,True,False,False,False
Stable High Load,22,Utility,HillClimbing-Fuzzer,,1,,0.2727306254699657,8.529189157485963,,0.575306236743927,,8.0,0.5333333333333333,['Ping-Pong: 5 UEs oscillating'],10.533903121948242,-2.7261894464492795,55.444881439208984,0.1034550522971449,True,False,False,False
Stable High Load,23,Utility,HillClimbing-Fuzzer,,1,,0.41449969853154034,8.9254620552063,,0.4040742814540863,,9.0,0.6,['Ping-Pong: 6 UEs oscillating'],15.611515998840332,-2.4320996522903444,75.88314819335938,0.09035079029052513,True,False,False,False
Stable High Load,24,Utility,HillClimbing-Fuzzer,,1,,0.39952891562952675,19.81151885986328,,0.2298690676689148,,6.0,0.4,['Ping-Pong: 5 UEs oscillating'],17.92730712890625,2.373364973068237,83.58967590332031,0.10942024088643863,True,False,False,False
Stable High Load,25,Utility,HillClimbing-Fuzzer,,1,,0.3729205003364411,9.7378662109375,,0.5203438997268677,,8.0,0.5333333333333333,['Ping-Pong: 5 UEs oscillating'],12.847798347473145,-1.957614529132843,65.5729751586914,0.0659828879073858,True,False,False,False
Stable High Load,26,Utility,HillClimbing-Fuzzer,,1,,0.29219440855746115,14.35539016723633,,0.36233654618263245,,7.0,0.4666666666666667,['Ping-Pong: 5 UEs oscillating'],13.825796127319336,0.04399361610412633,67.01319885253906,0.09035079029052513,True,False,False,False
Stable High Load,27,Utility,HillClimbing-Fuzzer,,1,,0.32424938344395904,12.742251300811768,,0.3511064648628235,,7.0,0.4666666666666667,['Ping-Pong: 6 UEs oscillating'],15.247359275817871,-0.5933928489685056,73.2802734375,0.07499055118106487,True,False,False,False
Stable High Load,28,Utility,HillClimbing-Fuzzer,,1,,0.317929245587617,10.133543968200684,,0.4385643005371094,,5.0,0.3333333333333333,['Ping-Pong: 3 UEs oscillating'],13.456772804260254,-1.8000694513320923,66.66061401367188,0.0659828879073858,True,False,False,False
Stable High Load,29,Utility,HillClimbing-Fuzzer,,1,,0.3193676279940485,14.230336380004882,,0.3374539911746979,,7.0,0.4666666666666667,['Ping-Pong: 4 UEs oscillating'],14.127309799194336,0.23813966512680057,68.21127319335938,0.07499055118106487,True,False,False,False
Stable High Load,30,Utility,HillClimbing-Fuzzer,,1,,0.6119683006048006,15.703219318389893,,0.21938171982765198,,7.0,0.4666666666666667,['Ping-Pong: 3 UEs oscillating'],21.513967514038086,0.8137559652328492,99.82402801513672,0.08302664654363189,True,False,False,False
Stable High Load,31,Utility,HillClimbing-Fuzzer,,1,,0.27882745489664834,10.11986780166626,,0.5015731453895569,,8.0,0.5333333333333333,['Ping-Pong: 4 UEs oscillating'],11.085458755493164,-1.7446638107299803,57.16563034057617,0.09035079029052512,True,False,False,False
Stable High Load,32,Utility,HillClimbing-Fuzzer,,1,,0.414208133775329,12.886398410797119,,0.3557577133178711,,7.0,0.4666666666666667,['Ping-Pong: 5 UEs oscillating'],15.397784233093262,-0.36060835719108575,74.38030242919922,0.042591770999996004,True,False,False,False
Stable High Load,33,Utility,HillClimbing-Fuzzer,,1,,0.2714600745822721,11.938596057891846,,0.40159401297569275,,8.0,0.5333333333333333,['Ping-Pong: 6 UEs oscillating'],12.925750732421875,-0.8334314823150634,63.815364837646484,0.09712418121129116,True,False,False,False
Stable High Load,34,Utility,HillClimbing-Fuzzer,,1,,0.24173708874522026,18.796119689941406,,0.28857094049453735,,9.0,0.6,['Ping-Pong: 4 UEs oscillating'],14.22952651977539,1.9215257883071901,67.66609191894531,0.13058389715049606,True,False,False,False
Stable High Load,35,Utility,HillClimbing-Fuzzer,,1,,0.3303498444544897,11.575225353240967,,0.3731341063976288,,7.0,0.4666666666666667,['Ping-Pong: 3 UEs oscillating'],14.136361122131348,-1.0265259206295012,68.78762817382812,0.11507662831994829,True,False,False,False
Stable High Load,36,Utility,HillClimbing-Fuzzer,,1,,0.2543506106133448,14.910150241851806,,0.3342294692993164,,5.0,0.3333333333333333,['Ping-Pong: 2 UEs oscillating'],12.819515228271484,0.509594750404358,62.09187698364258,0.12046772038736683,True,False,False,False
