scenario,iteration,fuzzer_type,algorithm,handover_count,handover_rate,vulnerability_count,vulnerabilities_list,jain_fairness_index,avg_sinr_db,sinr_5th_percentile_db,avg_throughput_mbps,throughput_5th_percentile_mbps,avg_transmission_time_ms,load_std,has_ping_pong,has_qoe_violation,has_unfairness
High Load,19,AI-Fuzzer,ML-Based,30,1.0,3,"['Ping-Pong: 29 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.00 dB (Severity: 3)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.04202164535926314,-8.746832,-10.0,4.6129103,1.8810487985610962,5.9162245,0.046283880555343576,True,True,True
High Load,0,Random-Fuzzer,Baseline,22,0.7333333333333333,2,"['QoS Violation: Avg High Prio SINR = 3.68 dB (Severity: 1)', 'Unfairness: Jain Index = 0.06 (Severity: 2)']",0.05907525480576005,4.84167,-3.5115128755569454,30.499706,7.41802306175232,0.6497759,0.04368385823855695,False,True,True
High Load,1,Random-Fuzzer,Baseline,15,0.5,2,"['QoS Violation: Avg High Prio SINR = 4.46 dB (Severity: 1)', 'Unfairness: Jain Index = 0.18 (Severity: 2)']",0.18487356745725636,3.944954,-4.100095725059509,28.679844,6.489531779289246,0.80759984,0.046283880555343576,False,True,True
High Load,2,Random-Fuzzer,Baseline,20,0.6666666666666666,1,['Unfairness: Jain Index = 0.21 (Severity: 1)'],0.20972243780275643,5.212218,-2.8238673686981195,31.990732,8.685243391990664,0.6235846,0.03795317132067357,False,False,True
High Load,3,Random-Fuzzer,Baseline,17,0.5666666666666667,3,"['Ping-Pong: 20 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 2.42 dB (Severity: 2)', 'Unfairness: Jain Index = 0.13 (Severity: 2)']",0.12895649695369574,4.5892076,-5.390951871871948,32.171932,5.019391489028931,0.8710105,0.04091896066558105,True,True,True
High Load,4,Random-Fuzzer,Baseline,17,0.5666666666666667,3,"['Ping-Pong: 18 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.34 dB (Severity: 1)', 'Unfairness: Jain Index = 0.13 (Severity: 2)']",0.12885524283816416,3.4962103,-3.7662381768226623,26.070713,6.963947677612305,0.7325127,0.047530586611031815,True,True,True
High Load,5,Random-Fuzzer,Baseline,14,0.4666666666666667,3,"['Ping-Pong: 18 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.15 dB (Severity: 1)', 'Unfairness: Jain Index = 0.14 (Severity: 2)']",0.13953130276179407,3.174901,-5.942826962471008,26.964891,4.503024888038635,0.97501487,0.047530586611031815,True,True,True
High Load,6,Random-Fuzzer,Baseline,23,0.7666666666666667,3,"['Ping-Pong: 21 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.17 dB (Severity: 1)', 'Unfairness: Jain Index = 0.23 (Severity: 1)']",0.23436691170191207,4.5932193,-3.5348951458930964,29.64929,7.36333703994751,0.6469544,0.04500265031010758,True,True,True
High Load,7,Random-Fuzzer,Baseline,18,0.6,3,"['Ping-Pong: 21 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.24 dB (Severity: 1)', 'Unfairness: Jain Index = 0.17 (Severity: 2)']",0.17372318427549005,4.6148906,-2.252568972110748,29.84515,9.223469686508178,0.63477814,0.03473506995302339,True,True,True
High Load,8,Random-Fuzzer,Baseline,18,0.6,3,"['Ping-Pong: 24 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.85 dB (Severity: 1)', 'Unfairness: Jain Index = 0.06 (Severity: 2)']",0.06334322642935575,4.6006627,-5.349122643470764,30.980825,5.065028405189515,0.78993565,0.046283880555343576,True,True,True
High Load,9,Random-Fuzzer,Baseline,13,0.43333333333333335,3,"['Ping-Pong: 17 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 2.62 dB (Severity: 2)', 'Unfairness: Jain Index = 0.25 (Severity: 1)']",0.245388462945019,3.3239052,-5.152084994316101,26.818293,5.26132185459137,0.9038213,0.046283880555343576,True,True,True
High Load,10,Random-Fuzzer,Baseline,15,0.5,3,"['Ping-Pong: 17 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.08 dB (Severity: 1)', 'Unfairness: Jain Index = 0.35 (Severity: 1)']",0.34683246899325154,2.8523474,-4.238777410984039,24.08001,6.430270195007324,0.8116894,0.06051995898477313,True,True,True
High Load,11,Random-Fuzzer,Baseline,17,0.5666666666666667,3,"['Ping-Pong: 17 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.21 dB (Severity: 1)', 'Unfairness: Jain Index = 0.09 (Severity: 2)']",0.09453446962677797,4.64063,-3.8596136450767515,30.758833,6.797715544700623,0.7133312,0.03473506995302339,True,True,True
High Load,12,Random-Fuzzer,Baseline,15,0.5,3,"['Ping-Pong: 16 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 1.42 dB (Severity: 2)', 'Unfairness: Jain Index = 0.35 (Severity: 1)']",0.3470039468451911,3.4022512,-3.3322227597236633,25.275108,7.555080103874207,0.7078286,0.046283880555343576,True,True,True
High Load,13,Random-Fuzzer,Baseline,13,0.43333333333333335,3,"['Ping-Pong: 16 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 2.84 dB (Severity: 2)', 'Unfairness: Jain Index = 0.17 (Severity: 2)']",0.1718871128385064,2.680931,-4.44840567111969,24.427425,6.100987148284912,0.9212159,0.039463936418252604,True,True,True
High Load,14,Random-Fuzzer,Baseline,16,0.5333333333333333,3,"['Ping-Pong: 18 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 1.65 dB (Severity: 2)', 'Unfairness: Jain Index = 0.10 (Severity: 2)']",0.10027553642048152,2.4393113,-4.812873125076294,22.871847,5.635000109672546,0.86400425,0.04091896066558105,True,True,True
High Load,15,Random-Fuzzer,Baseline,15,0.5,3,"['Ping-Pong: 15 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 0.52 dB (Severity: 3)', 'Unfairness: Jain Index = 0.11 (Severity: 2)']",0.10687251054278585,1.8231406,-5.736670064926147,22.162422,4.6717596530914305,1.064185,0.04091896066558105,True,True,True
High Load,16,Random-Fuzzer,Baseline,15,0.5,3,"['Ping-Pong: 18 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 0.30 dB (Severity: 3)', 'Unfairness: Jain Index = 0.09 (Severity: 2)']",0.0884209347481638,1.4545796,-4.741807866096496,20.263115,5.741159057617188,0.99760336,0.04500265031010758,True,True,True
High Load,17,Random-Fuzzer,Baseline,16,0.5333333333333333,2,"['Ping-Pong: 16 UEs oscillating (Severity: 3)', 'Unfairness: Jain Index = 0.05 (Severity: 2)']",0.045301748043249115,3.6757877,-3.655193996429443,27.131645,7.093285894393921,0.73888236,0.05441425410270464,True,False,True
High Load,18,Random-Fuzzer,Baseline,16,0.5333333333333333,3,"['Ping-Pong: 19 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.05 dB (Severity: 1)', 'Unfairness: Jain Index = 0.26 (Severity: 1)']",0.2569563077790126,1.5259702,-5.464012503623962,19.90377,4.984692883491516,0.9421084,0.047530586611031815,True,True,True
High Load,19,Random-Fuzzer,Baseline,16,0.5333333333333333,3,"['Ping-Pong: 18 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.22 dB (Severity: 1)', 'Unfairness: Jain Index = 0.24 (Severity: 1)']",0.23522106144665897,3.947215,-6.22245512008667,29.869205,4.22519690990448,0.9519974,0.04232399326952568,True,True,True
High Load,0,Random-Fuzzer,Utility,15,0.5,1,['Unfairness: Jain Index = 0.13 (Severity: 2)'],0.12696518962359526,5.0222487,-3.429310417175293,32.906853,7.388136005401611,0.732776,0.04091896066558106,False,False,True
High Load,1,Random-Fuzzer,Utility,18,0.6,1,['Unfairness: Jain Index = 0.11 (Severity: 2)'],0.11126381829332482,6.6707053,-3.2731178402900696,38.755836,7.612147927284241,0.6321534,0.03473506995302339,False,False,True
High Load,2,Random-Fuzzer,Utility,14,0.4666666666666667,2,"['QoS Violation: Avg High Prio SINR = 4.74 dB (Severity: 1)', 'Unfairness: Jain Index = 0.09 (Severity: 2)']",0.08660727327731256,4.7751036,-2.81033786535263,31.87835,8.45280728340149,0.7089802,0.03300857495127506,False,True,True
High Load,3,Random-Fuzzer,Utility,16,0.5333333333333333,2,"['Ping-Pong: 20 UEs oscillating (Severity: 3)', 'Unfairness: Jain Index = 0.14 (Severity: 2)']",0.13765203987849914,7.7770286,-2.213149702548981,43.25228,9.288748359680175,0.5838097,0.03795317132067357,True,False,True
High Load,4,Random-Fuzzer,Utility,17,0.5666666666666667,3,"['Ping-Pong: 16 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 2.59 dB (Severity: 2)', 'Unfairness: Jain Index = 0.07 (Severity: 2)']",0.06995920694588025,6.4483476,-4.275328004360198,37.857174,6.279051399230958,0.66094565,0.04368385823855695,True,True,True
High Load,5,Random-Fuzzer,Utility,16,0.5333333333333333,3,"['Ping-Pong: 18 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.94 dB (Severity: 1)', 'Unfairness: Jain Index = 0.09 (Severity: 2)']",0.08748298519621243,4.640944,-4.585118269920349,32.980537,5.89955244064331,0.863387,0.03300857495127506,True,True,True
High Load,6,Random-Fuzzer,Utility,13,0.43333333333333335,2,"['Ping-Pong: 16 UEs oscillating (Severity: 3)', 'Unfairness: Jain Index = 0.15 (Severity: 2)']",0.1524164986930611,6.718324,-3.5993040084838865,40.39844,7.230773854255677,0.7102566,0.03795317132067357,True,False,True
High Load,7,Random-Fuzzer,Utility,14,0.4666666666666667,3,"['Ping-Pong: 16 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.37 dB (Severity: 1)', 'Unfairness: Jain Index = 0.11 (Severity: 2)']",0.11493206048745448,7.2374697,-2.506078565120697,40.495415,8.803217697143555,0.5641865,0.03795317132067357,True,True,True
High Load,8,Random-Fuzzer,Utility,15,0.5,2,"['Ping-Pong: 16 UEs oscillating (Severity: 3)', 'Unfairness: Jain Index = 0.08 (Severity: 2)']",0.07728915679228733,7.1365895,-3.128166091442108,39.435555,7.85312192440033,0.53678983,0.03637972167250478,True,False,True
High Load,9,Random-Fuzzer,Utility,12,0.4,3,"['Ping-Pong: 16 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 2.65 dB (Severity: 2)', 'Unfairness: Jain Index = 0.14 (Severity: 2)']",0.1359830752751986,6.5709333,-3.604765295982361,39.563026,7.14351634979248,0.69936293,0.03473506995302339,True,True,True
High Load,10,Random-Fuzzer,Utility,9,0.3,3,"['Ping-Pong: 13 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.81 dB (Severity: 1)', 'Unfairness: Jain Index = 0.08 (Severity: 2)']",0.08206362864790724,5.885984,-3.8146275043487545,36.03623,6.933580017089844,0.6875059,0.019692933614599693,True,True,True
High Load,11,Random-Fuzzer,Utility,11,0.36666666666666664,3,"['Ping-Pong: 12 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 3.16 dB (Severity: 1)', 'Unfairness: Jain Index = 0.09 (Severity: 2)']",0.087254207906994,5.1648717,-3.8311086654663082,33.248436,6.859953927993775,0.70197594,0.03473506995302339,True,True,True
High Load,12,Random-Fuzzer,Utility,17,0.5666666666666667,3,"['Ping-Pong: 13 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.87 dB (Severity: 1)', 'Unfairness: Jain Index = 0.10 (Severity: 2)']",0.10450953927819152,5.518965,-4.186395287513733,36.36187,6.3788272619247435,0.8385188,0.0347350699530234,True,True,True
High Load,13,Random-Fuzzer,Utility,14,0.4666666666666667,2,"['Ping-Pong: 15 UEs oscillating (Severity: 3)', 'Unfairness: Jain Index = 0.08 (Severity: 2)']",0.07974008313307196,5.1083984,-3.306434762477874,32.60237,7.950984811782838,0.67887586,0.03637972167250478,True,False,True
High Load,14,Random-Fuzzer,Utility,18,0.6,3,"['Ping-Pong: 16 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.42 dB (Severity: 1)', 'Unfairness: Jain Index = 0.06 (Severity: 2)']",0.062100983290292275,5.7426305,-3.228747344017029,35.08186,7.676931977272034,0.6646836,0.024934509479915608,True,True,True
High Load,15,Random-Fuzzer,Utility,16,0.5333333333333333,2,"['Ping-Pong: 17 UEs oscillating (Severity: 3)', 'Unfairness: Jain Index = 0.11 (Severity: 2)']",0.11238440781811719,6.808539,-3.5315184593200684,39.15897,7.294036269187927,0.62030244,0.046283880555343576,True,False,True
High Load,16,Random-Fuzzer,Utility,14,0.4666666666666667,2,"['Ping-Pong: 15 UEs oscillating (Severity: 3)', 'Unfairness: Jain Index = 0.09 (Severity: 2)']",0.08658147761211214,5.200689,-3.38419713973999,34.71123,7.452067828178405,0.8021753,0.04091896066558106,True,False,True
High Load,17,Random-Fuzzer,Utility,15,0.5,3,"['Ping-Pong: 16 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.26 dB (Severity: 1)', 'Unfairness: Jain Index = 0.06 (Severity: 2)']",0.05964991897096518,5.6724215,-2.4131762623786925,34.57325,8.953269815444946,0.6279422,0.031186647078300316,True,True,True
High Load,18,Random-Fuzzer,Utility,17,0.5666666666666667,3,"['Ping-Pong: 15 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.27 dB (Severity: 1)', 'Unfairness: Jain Index = 0.14 (Severity: 2)']",0.1417028628371896,5.465463,-2.955109190940857,33.983715,8.089132356643677,0.68261343,0.03637972167250478,True,True,True
High Load,19,Random-Fuzzer,Utility,16,0.5333333333333333,3,"['Ping-Pong: 17 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = 4.50 dB (Severity: 1)', 'Unfairness: Jain Index = 0.17 (Severity: 2)']",0.1707662756219305,3.0104442,-3.5900963306427,24.702032,7.191010594367981,0.8045435,0.03300857495127506,True,True,True
High Load,0,Random-Fuzzer,ML-Based,23,0.7666666666666667,2,"['QoS Violation: Avg High Prio SINR = -2.96 dB (Severity: 3)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.0435594398682116,-0.32864255,-10.0,19.364664,1.8810487985610962,2.27548,0.04091896066558105,False,True,True
High Load,1,Random-Fuzzer,ML-Based,30,1.0,2,"['QoS Violation: Avg High Prio SINR = -6.56 dB (Severity: 3)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.03552056404540592,-8.2530775,-10.0,5.7469187,1.8810487985610962,5.689521,0.1926472367649727,False,True,True
High Load,2,Random-Fuzzer,ML-Based,9,0.3,2,"['QoS Violation: Avg High Prio SINR = -2.59 dB (Severity: 3)', 'Unfairness: Jain Index = 0.09 (Severity: 2)']",0.09008273515071313,-7.034564,-10.0,8.119625,1.8810487985610962,5.280627,0.18490262633340906,False,True,True
High Load,3,Random-Fuzzer,ML-Based,16,0.5333333333333333,3,"['Ping-Pong: 17 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.46 dB (Severity: 3)', 'Unfairness: Jain Index = 0.12 (Severity: 2)']",0.11722447281926082,-8.716056,-10.0,3.5762823,1.8810487985610962,5.5782633,0.13215080410713323,True,True,True
High Load,4,Random-Fuzzer,ML-Based,17,0.5666666666666667,3,"['Ping-Pong: 16 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -6.84 dB (Severity: 3)', 'Unfairness: Jain Index = 0.04 (Severity: 2)']",0.036893461376895836,-8.64144,-10.0,5.036719,1.8810487985610962,5.8932557,0.17681912966872437,True,True,True
High Load,5,Random-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 19 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -10.00 dB (Severity: 3)', 'Unfairness: Jain Index = 0.05 (Severity: 2)']",0.04934170404079716,-8.664189,-10.0,4.7751446,1.8810487985610962,5.903701,0.10613672605090649,True,True,True
High Load,6,Random-Fuzzer,ML-Based,25,0.8333333333333334,3,"['Ping-Pong: 28 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -7.84 dB (Severity: 3)', 'Unfairness: Jain Index = 0.09 (Severity: 2)']",0.09108341410817657,-9.111233,-10.0,3.2483888,1.8810487985610962,5.9116397,0.16973174206944314,True,True,True
High Load,7,Random-Fuzzer,ML-Based,29,0.9666666666666667,3,"['Ping-Pong: 28 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.26 dB (Severity: 3)', 'Unfairness: Jain Index = 0.06 (Severity: 2)']",0.05957293776312262,-8.16214,-10.0,6.048915,1.8810487985610962,5.714929,0.07970397678316174,True,True,True
High Load,8,Random-Fuzzer,ML-Based,25,0.8333333333333334,3,"['Ping-Pong: 28 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.99 dB (Severity: 3)', 'Unfairness: Jain Index = 0.24 (Severity: 1)']",0.24268649182742388,-9.501968,-10.0,2.50342,1.8810487985610962,6.0897274,0.20009231479836143,True,True,True
High Load,9,Random-Fuzzer,ML-Based,8,0.26666666666666666,3,"['Ping-Pong: 26 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.66 dB (Severity: 3)', 'Unfairness: Jain Index = 0.20 (Severity: 1)']",0.2007519537689212,-9.089483,-10.0,2.8592367,1.8810487985610962,5.7388678,0.18490262633340906,True,True,True
High Load,10,Random-Fuzzer,ML-Based,22,0.7333333333333333,3,"['Ping-Pong: 22 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.35 dB (Severity: 3)', 'Unfairness: Jain Index = 0.10 (Severity: 2)']",0.10004511248015387,-8.842134,-10.0,4.033343,1.8810487985610962,5.912086,0.0932303877585012,True,True,True
High Load,11,Random-Fuzzer,ML-Based,21,0.7,3,"['Ping-Pong: 23 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.33 dB (Severity: 3)', 'Unfairness: Jain Index = 0.05 (Severity: 2)']",0.053339643808483404,-8.180768,-10.0,5.3349566,1.8810487985610962,5.639975,0.16197458087836897,True,True,True
High Load,12,Random-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 24 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.44 dB (Severity: 3)', 'Unfairness: Jain Index = 0.33 (Severity: 1)']",0.3315305331068974,-9.410948,-10.0,2.5409632,1.8810487985610962,6.0317883,0.08258668277852506,True,True,True
High Load,13,Random-Fuzzer,ML-Based,24,0.8,3,"['Ping-Pong: 28 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.03 dB (Severity: 3)', 'Unfairness: Jain Index = 0.29 (Severity: 1)']",0.28522085557439314,-9.369478,-10.0,2.621913,1.8810487985610962,6.0174847,0.17007593401259175,True,True,True
High Load,14,Random-Fuzzer,ML-Based,28,0.9333333333333333,3,"['Ping-Pong: 28 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.97 dB (Severity: 3)', 'Unfairness: Jain Index = 0.23 (Severity: 1)']",0.23425820468527486,-9.388369,-10.0,2.623717,1.8810487985610962,6.020632,0.08329177172259102,True,True,True
High Load,15,Random-Fuzzer,ML-Based,27,0.9,3,"['Ping-Pong: 29 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.38 dB (Severity: 3)', 'Unfairness: Jain Index = 0.19 (Severity: 2)']",0.18955178665857733,-9.350577,-10.0,2.7371666,1.8810487985610962,6.030322,0.16376983901915737,True,True,True
High Load,16,Random-Fuzzer,ML-Based,26,0.8666666666666667,3,"['Ping-Pong: 28 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.08 dB (Severity: 3)', 'Unfairness: Jain Index = 0.08 (Severity: 2)']",0.08461190948857163,-8.22988,-10.0,4.455337,1.8810487985610962,5.463518,0.08258668277852506,True,True,True
High Load,17,Random-Fuzzer,ML-Based,29,0.9666666666666667,3,"['Ping-Pong: 28 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -8.07 dB (Severity: 3)', 'Unfairness: Jain Index = 0.31 (Severity: 1)']",0.3109485274991742,-9.053177,-10.0,2.8751805,1.8810487985610962,5.7665873,0.13215080410713323,True,True,True
High Load,18,Random-Fuzzer,ML-Based,24,0.8,3,"['Ping-Pong: 28 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -6.65 dB (Severity: 3)', 'Unfairness: Jain Index = 0.16 (Severity: 2)']",0.1630303227625143,-7.963444,-10.0,4.6014037,1.8810487985610962,5.2415705,0.11663698342873446,True,True,True
High Load,19,Random-Fuzzer,ML-Based,26,0.8666666666666667,2,"['Ping-Pong: 27 UEs oscillating (Severity: 3)', 'QoS Violation: Avg High Prio SINR = -9.80 dB (Severity: 3)']",0.5805746332883291,-9.400604,-10.0,2.3655825,1.8810487985610962,5.903254,0.10502897927786503,True,True,False
