scenario,iteration,fuzzer_type,algorithm,handover_count,handover_rate,vulnerability_count,vulnerabilities_list,jain_fairness_index,avg_sinr_db,sinr_5th_percentile_db,avg_throughput_mbps,throughput_5th_percentile_mbps,avg_transmission_time_ms,load_std,has_ping_pong,has_qoe_violation,has_unfairness,is_critical_failure
Stable High Load,0,Traditional-Testing,ML-Based,22,0.55,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.17']",0.1662873696950266,7.7188444,-10.0,48.86084,1.8810487985610962,1.7428701,0.06226998490772391,False,True,True,False
Stable High Load,1,Traditional-Testing,ML-Based,35,0.875,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.07']",0.06832021685485024,-5.1664495,-10.0,14.269911,1.8810487985610962,4.85642,0.2990205098419212,False,True,True,False
Stable High Load,2,Traditional-Testing,ML-Based,15,0.375,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.08']",0.08095503174979606,-5.4077897,-10.0,15.724604,1.8810487985610962,5.3562365,0.2290174220268771,False,True,True,False
Stable High Load,3,Traditional-Testing,ML-Based,20,0.5,3,"['Ping-Pong: 12 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.06']",0.05897518420569588,-3.4938388,-10.0,19.401363,1.8810487985610962,4.5659785,0.2513230297965598,True,True,True,False
Stable High Load,4,Traditional-Testing,ML-Based,27,0.675,3,"['Ping-Pong: 11 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.10']",0.10355946684765552,-3.883599,-10.0,20.141901,1.8810487985610962,4.996821,0.16993396076243314,True,True,True,False
Stable High Load,5,Traditional-Testing,ML-Based,22,0.55,3,"['Ping-Pong: 9 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.05']",0.05421784078090445,-6.1737666,-10.0,12.526011,1.8810487985610962,5.3836117,0.2990205098419212,True,True,True,False
Stable High Load,6,Traditional-Testing,ML-Based,10,0.25,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.03']",0.03133489109113031,-6.779748,-10.0,10.43007,1.8810487985610962,5.4826956,0.2899243391800344,True,True,True,False
Stable High Load,7,Traditional-Testing,ML-Based,32,0.8,3,"['Ping-Pong: 5 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.05']",0.05310602948060508,-4.670415,-10.0,14.439802,1.8810487985610962,4.523948,0.1083267920578793,True,True,True,False
Stable High Load,8,Traditional-Testing,ML-Based,29,0.725,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.05']",0.0511946695166809,-6.2991242,-10.0,11.433596,1.8810487985610962,5.1929917,0.2607387464063426,True,True,True,False
Stable High Load,9,Traditional-Testing,ML-Based,36,0.9,4,"['Ping-Pong: 27 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.03', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.025635631869756977,-7.311118,-10.0,7.5045,1.8810487985610962,5.3186636,0.10151907431108498,True,True,True,True
Stable High Load,10,Traditional-Testing,ML-Based,32,0.8,4,"['Ping-Pong: 25 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.04', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.04294912338423945,-6.755658,-10.0,9.514353,1.8810487985610962,5.1768274,0.2889989760591988,True,True,True,True
Stable High Load,11,Traditional-Testing,ML-Based,34,0.85,4,"['Ping-Pong: 27 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.03', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.0343892156829619,-5.921028,-10.0,12.077591,1.8810487985610962,5.1338935,0.17663232884111765,True,True,True,True
Stable High Load,12,Traditional-Testing,ML-Based,28,0.7,4,"['Ping-Pong: 20 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.07', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.06617704408519362,-7.363575,-10.0,6.990241,1.8810487985610962,5.306709,0.18694646183289146,True,True,True,True
Stable High Load,13,Traditional-Testing,ML-Based,28,0.7,4,"['Ping-Pong: 16 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.03', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.02746574049443354,-6.638382,-10.0,9.391507,1.8810487985610962,5.1174126,0.18259747187377454,True,True,True,True
Stable High Load,14,Traditional-Testing,ML-Based,29,0.725,4,"['Ping-Pong: 15 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.06', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.058508994844986915,-6.4355803,-10.0,12.282019,1.8810487985610962,5.508593,0.14060728346449664,True,True,True,True
Stable High Load,0,Traditional-Testing,ML-Based,22,0.55,1,['Unfairness: Jain Index = 0.20'],0.1969646983352286,9.802366,-2.762287068367003,52.043312,8.645681405067446,0.72451866,0.06507452556531643,False,False,True,False
Stable High Load,1,Traditional-Testing,ML-Based,32,0.8,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.06']",0.05793232393875732,-4.92916,-10.0,15.516207,1.8810487985610962,5.0010734,0.30958332761099056,False,True,True,False
Stable High Load,2,Traditional-Testing,ML-Based,7,0.175,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.05']",0.05036553262812902,-7.355873,-10.0,9.4348345,1.8810487985610962,5.6664467,0.299318954853671,False,True,True,False
Stable High Load,3,Traditional-Testing,ML-Based,11,0.275,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.04']",0.04274204550338279,-7.320595,-10.0,7.6953063,1.8810487985610962,5.404763,0.2896162133244756,True,True,True,False
Stable High Load,4,Traditional-Testing,ML-Based,10,0.25,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.03']",0.03429190426868946,-5.297798,-10.0,13.359558,1.8810487985610962,4.842795,0.2996171025880621,False,True,True,False
Stable High Load,5,Traditional-Testing,ML-Based,23,0.575,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.03']",0.025585647082501255,-7.8358154,-10.0,6.52505,1.8810487985610962,5.4819703,0.18979043222266317,True,True,True,False
Stable High Load,6,Traditional-Testing,ML-Based,25,0.625,3,"['Ping-Pong: 7 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.04']",0.038949910256805824,-4.6068068,-10.0,15.285627,1.8810487985610962,4.654905,0.2802149320847576,True,True,True,False
Stable High Load,7,Traditional-Testing,ML-Based,31,0.775,4,"['Ping-Pong: 16 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.04', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.03665728572857438,-6.640767,-10.0,9.175127,1.8810487985610962,4.883136,0.1367442122791189,True,True,True,True
Stable High Load,8,Traditional-Testing,ML-Based,33,0.825,4,"['Ping-Pong: 17 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.05', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.04828081056321938,-7.5208025,-10.0,8.648694,1.8810487985610962,5.6967325,0.21946130708196024,True,True,True,True
Stable High Load,9,Traditional-Testing,ML-Based,17,0.425,3,"['Ping-Pong: 11 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.04']",0.035131526828841096,-5.895375,-10.0,11.963036,1.8810487985610962,5.0587296,0.2583305902860732,True,True,True,False
Stable High Load,10,Traditional-Testing,ML-Based,35,0.875,3,"['Ping-Pong: 13 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.15']",0.14809790716722812,-7.6679473,-10.0,5.0854673,1.8810487985610962,5.101709,0.1178030178747903,True,True,True,False
Stable High Load,11,Traditional-Testing,ML-Based,28,0.7,3,"['Ping-Pong: 8 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.05']",0.050243658859468326,-6.442412,-10.0,9.472809,1.8810487985610962,5.0708423,0.30958332761099056,True,True,True,False
Stable High Load,12,Traditional-Testing,ML-Based,33,0.825,4,"['Ping-Pong: 23 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.04', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.03848759578955862,-5.633519,-10.0,12.386985,1.8810487985610962,4.9578934,0.2190540889313665,True,True,True,True
Stable High Load,13,Traditional-Testing,ML-Based,32,0.8,4,"['Ping-Pong: 21 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.06', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.05703203630578198,-6.7488403,-10.0,9.557135,1.8810487985610962,5.2849345,0.3098715994783409,True,True,True,True
Stable High Load,14,Traditional-Testing,ML-Based,36,0.9,4,"['Ping-Pong: 28 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.07', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.06701513244763052,-6.959825,-10.0,7.8422484,1.8810487985610962,5.2021775,0.18742345376288466,True,True,True,True
Stable High Load,0,Traditional-Testing,ML-Based,32,0.8,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.11']",0.11120238548221514,4.872382,-10.0,38.25896,1.8810487985610962,1.9883941,0.07284313590846836,False,True,True,False
Stable High Load,1,Traditional-Testing,ML-Based,34,0.85,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.06']",0.05513169716238701,-5.5165167,-10.0,13.518858,1.8810487985610962,5.00337,0.309294787065871,False,True,True,False
Stable High Load,2,Traditional-Testing,ML-Based,11,0.275,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.08']",0.07857851597217062,-4.5801435,-10.0,18.200134,1.8810487985610962,5.2449703,0.2688315609508402,False,True,True,False
Stable High Load,3,Traditional-Testing,ML-Based,14,0.35,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.08']",0.07555257334209022,-5.3656015,-10.0,14.049143,1.8810487985610962,5.011204,0.27015679498682066,True,True,True,False
Stable High Load,4,Traditional-Testing,ML-Based,10,0.25,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.03']",0.025366280359582126,-7.883663,-10.0,6.3584123,1.8810487985610962,5.4657884,0.2896162133244756,True,True,True,False
Stable High Load,5,Traditional-Testing,ML-Based,26,0.65,3,"['Ping-Pong: 7 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.03']",0.02658417366271384,-7.7210875,-10.0,6.760011,1.8810487985610962,5.451841,0.16459598031147019,True,True,True,False
Stable High Load,6,Traditional-Testing,ML-Based,26,0.65,3,"['Ping-Pong: 6 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.07']",0.07082841568296286,-4.8879867,-10.0,15.927725,1.8810487985610962,5.022754,0.2688315609508402,True,True,True,False
Stable High Load,7,Traditional-Testing,ML-Based,32,0.8,4,"['Ping-Pong: 18 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.08', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.08207865068554156,-3.6520553,-10.0,19.25653,1.8810487985610962,4.758733,0.14682003422210332,True,True,True,True
Stable High Load,8,Traditional-Testing,ML-Based,27,0.675,4,"['Ping-Pong: 16 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.03', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.028152608409240266,-6.7347207,-10.0,9.331015,1.8810487985610962,5.2670503,0.2999149539316717,True,True,True,True
Stable High Load,9,Traditional-Testing,ML-Based,35,0.875,4,"['Ping-Pong: 24 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.07', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.06768355805321864,-3.4792397,-10.0,17.955814,1.8810487985610962,4.2683105,0.1300510104002366,True,True,True,True
Stable High Load,10,Traditional-Testing,ML-Based,31,0.775,4,"['Ping-Pong: 21 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.10', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.09662253308144653,-5.1501856,-10.0,16.619177,1.8810487985610962,5.2649727,0.2798961177556664,True,True,True,True
Stable High Load,11,Traditional-Testing,ML-Based,15,0.375,3,"['Ping-Pong: 12 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.03']",0.025905830866386845,-7.798791,-10.0,7.213478,1.8810487985610962,5.632682,0.2698260966789157,True,True,True,False
Stable High Load,12,Traditional-Testing,ML-Based,34,0.85,3,"['Ping-Pong: 11 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.04']",0.03995867463112281,-3.9143493,-10.0,16.442385,1.8810487985610962,4.393578,0.09133365608960302,True,True,True,False
Stable High Load,13,Traditional-Testing,ML-Based,30,0.75,3,"['Ping-Pong: 9 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.03']",0.03331269098969166,-7.635437,-10.0,6.6442504,1.8810487985610962,5.392144,0.309294787065871,True,True,True,False
Stable High Load,14,Traditional-Testing,ML-Based,30,0.75,4,"['Ping-Pong: 22 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.03', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.027729607902302052,-6.056617,-10.0,11.042036,1.8810487985610962,5.0968704,0.18454300975376875,True,True,True,True
Stable High Load,0,Traditional-Testing,ML-Based,24,0.6,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.13']",0.1273975934456882,6.553341,-10.0,42.16374,1.8810487985610962,1.3664722,0.06776309271789385,False,True,True,False
Stable High Load,1,Traditional-Testing,ML-Based,36,0.9,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.05']",0.05498093509654948,-7.046382,-10.0,6.827489,1.8810487985610962,5.0272274,0.30958332761099056,False,True,True,False
Stable High Load,2,Traditional-Testing,ML-Based,8,0.2,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.04']",0.0439815358469544,-6.4530153,-10.0,11.274833,1.8810487985610962,5.3855705,0.2999149539316717,False,True,True,False
Stable High Load,3,Traditional-Testing,ML-Based,11,0.275,2,"['Ping-Pong: 5 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps']",0.35458794373821384,-9.303909,-10.0,2.5930352,1.8810487985610962,5.924155,0.2893077593011234,True,True,False,False
Stable High Load,4,Traditional-Testing,ML-Based,9,0.225,2,"['QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.05']",0.054897782655479704,-5.108995,-10.0,14.118391,1.8810487985610962,4.835096,0.30958332761099056,False,True,True,False
Stable High Load,5,Traditional-Testing,ML-Based,32,0.8,3,"['Ping-Pong: 5 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.03']",0.03166439025756931,-5.525065,-10.0,12.656285,1.8810487985610962,4.9314446,0.1624116714414582,True,True,True,False
Stable High Load,6,Traditional-Testing,ML-Based,31,0.775,3,"['Ping-Pong: 5 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.08']",0.08085713664183641,-8.218418,-10.0,4.471044,1.8810487985610962,5.365049,0.2701567949868206,True,True,True,False
Stable High Load,7,Traditional-Testing,ML-Based,35,0.875,4,"['Ping-Pong: 25 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.06', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.05965933587338672,-5.015061,-10.0,15.278844,1.8810487985610962,5.0073996,0.13608970630898323,True,True,True,True
Stable High Load,8,Traditional-Testing,ML-Based,33,0.825,4,"['Ping-Pong: 22 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.05', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.051165140921903815,-6.24924,-10.0,11.492212,1.8810487985610962,5.2562156,0.2385650127452105,True,True,True,True
Stable High Load,9,Traditional-Testing,ML-Based,15,0.375,3,"['Ping-Pong: 9 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.05']",0.05129048588402561,-6.760588,-10.0,8.7354,1.8810487985610962,5.065209,0.299318954853671,True,True,True,False
Stable High Load,10,Traditional-Testing,ML-Based,32,0.8,3,"['Ping-Pong: 9 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.10']",0.09607080196670179,-1.9426295,-10.0,22.777332,1.8810487985610962,3.933123,0.19072899889740985,True,True,True,False
Stable High Load,11,Traditional-Testing,ML-Based,31,0.775,3,"['Ping-Pong: 8 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.09']",0.08503831964573737,-8.00618,-10.0,5.226099,1.8810487985610962,5.45018,0.2340307846486554,True,True,True,False
Stable High Load,12,Traditional-Testing,ML-Based,26,0.65,4,"['Ping-Pong: 21 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.06', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.06147599034604782,-5.3080873,-10.0,14.262125,1.8810487985610962,5.0140343,0.20516295166207243,True,True,True,True
Stable High Load,13,Traditional-Testing,ML-Based,21,0.525,4,"['Ping-Pong: 17 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.03', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.02726400851603656,-6.57471,-10.0,8.953031,1.8810487985610962,5.0485897,0.2893077593011234,True,True,True,True
Stable High Load,14,Traditional-Testing,ML-Based,31,0.775,4,"['Ping-Pong: 15 UEs oscillating', 'QoS Violation: 5th Percentile Throughput = 1.88 Mbps', 'Unfairness: Jain Index = 0.06', 'CRITICAL FAILURE: Low QoE, High Unfairness, and System Instability Co-occurred']",0.059633679154079196,-4.300798,-10.0,15.520314,1.8810487985610962,4.3908095,0.14982983545287878,True,True,True,True
Stable High Load,0,Traditional-Testing,Load-Aware,23,0.575,1,['Unfairness: Jain Index = 0.14'],0.1402177885934437,9.221517,-3.527038538455963,48.414356,7.2579634428024296,0.519349,0.043740888263985325,False,False,True,False
Stable High Load,1,Traditional-Testing,Load-Aware,24,0.6,0,[],0.2245886163266386,11.8205185,-1.5512337207794185,59.314247,10.50888180732727,0.45305538,0.06226998490772391,False,False,False,False
Stable High Load,2,Traditional-Testing,Load-Aware,24,0.6,1,['Unfairness: Jain Index = 0.19'],0.18534522143621254,9.840007,-3.6642563581466674,51.690876,7.0635436296463014,0.5552028,0.06507452556531643,False,False,True,False
Stable High Load,3,Traditional-Testing,Load-Aware,23,0.575,1,['Ping-Pong: 12 UEs oscillating'],0.21337422535604975,10.880018,-4.058780574798584,56.66134,6.539032793045044,0.57082665,0.05297284633639759,True,False,False,False
Stable High Load,4,Traditional-Testing,Load-Aware,21,0.525,1,['Ping-Pong: 12 UEs oscillating'],0.3001712996340529,12.598553,-3.795558273792267,63.17232,6.884107661247254,0.4816637,0.08630747123996123,True,False,False,False
Stable High Load,5,Traditional-Testing,Load-Aware,20,0.5,1,['Ping-Pong: 9 UEs oscillating'],0.23322126286278744,11.698286,-3.4998385190963743,59.27011,7.293257832527161,0.49477538,0.06906814144933471,True,False,False,False
Stable High Load,6,Traditional-Testing,Load-Aware,28,0.7,1,['Ping-Pong: 11 UEs oscillating'],0.25773468324856674,12.941701,-1.151402723789215,63.308685,11.236900091171265,0.37706092,0.039447717918525936,True,False,False,False
Stable High Load,7,Traditional-Testing,Load-Aware,29,0.725,1,['Ping-Pong: 13 UEs oscillating'],0.21195408215777872,11.063676,-1.9025628864765167,56.602028,9.827880620956421,0.48124582,0.031943828249997,True,False,False,False
Stable High Load,8,Traditional-Testing,Load-Aware,29,0.725,2,"['Ping-Pong: 15 UEs oscillating', 'Unfairness: Jain Index = 0.15']",0.15415117644745188,8.037291,-3.196607232093811,44.40572,7.724338412284851,0.5896222,0.045736601695948925,True,False,True,False
Stable High Load,9,Traditional-Testing,Load-Aware,32,0.8,2,"['Ping-Pong: 18 UEs oscillating', 'Unfairness: Jain Index = 0.19']",0.18735927283953843,10.284185,-4.582501602172852,53.091667,5.895656871795654,0.51575977,0.043740888263985325,True,False,True,False
Stable High Load,10,Traditional-Testing,Load-Aware,27,0.675,1,['Ping-Pong: 18 UEs oscillating'],0.20595428135415034,10.65415,-2.6489500284194945,54.30414,8.568452906608583,0.4670085,0.07034898429854362,True,False,False,False
Stable High Load,11,Traditional-Testing,Load-Aware,29,0.725,1,['Ping-Pong: 17 UEs oscillating'],0.29476493537990517,13.290186,-2.2588943958282472,65.43912,9.207411336898804,0.41414967,0.05463235193135127,True,False,False,False
Stable High Load,12,Traditional-Testing,Load-Aware,31,0.775,1,['Ping-Pong: 18 UEs oscillating'],0.2942663210738157,11.882223,-2.5407866597175595,60.23399,8.751827931404113,0.48369655,0.045736601695948925,True,False,False,False
Stable High Load,13,Traditional-Testing,Load-Aware,33,0.825,2,"['Ping-Pong: 20 UEs oscillating', 'Unfairness: Jain Index = 0.15']",0.15081212894303955,7.2355585,-3.8448753356933594,42.551727,6.817831993103027,0.7041315,0.0970219836229009,True,False,True,False
Stable High Load,14,Traditional-Testing,Load-Aware,30,0.75,1,['Ping-Pong: 20 UEs oscillating'],0.21471129180213025,10.640178,-2.3616270422935486,54.691235,9.03461217880249,0.49239787,0.049487165930539354,True,False,False,False
Stable High Load,0,Traditional-Testing,Load-Aware,23,0.575,1,['Unfairness: Jain Index = 0.14'],0.14156017689564906,9.736574,-2.6265769600868225,50.5348,8.602042770385742,0.49472618,0.04764880022902262,False,False,True,False
Stable High Load,1,Traditional-Testing,Load-Aware,24,0.6,0,[],0.22148237940626522,9.632193,-3.926478815078735,51.40443,6.7104637145996096,0.5824463,0.07034898429854361,False,False,False,False
Stable High Load,2,Traditional-Testing,Load-Aware,25,0.625,0,[],0.22487773183056328,11.606241,-3.2053808212280273,58.36446,7.7116899490356445,0.45413074,0.06507452556531643,False,False,False,False
Stable High Load,3,Traditional-Testing,Load-Aware,19,0.475,1,['Ping-Pong: 11 UEs oscillating'],0.21957407842594817,11.752629,-3.987637531757355,58.860188,6.630219864845276,0.45534834,0.04764880022902262,True,False,False,False
Stable High Load,4,Traditional-Testing,Load-Aware,23,0.575,2,"['Ping-Pong: 10 UEs oscillating', 'Unfairness: Jain Index = 0.17']",0.16667432225413778,9.80814,-3.33639965057373,50.957783,7.527137184143067,0.51317704,0.03711537444790452,True,False,True,False
Stable High Load,5,Traditional-Testing,Load-Aware,30,0.75,1,['Ping-Pong: 10 UEs oscillating'],0.2279182997085332,11.687854,-1.6317317008972165,58.404907,10.326960563659668,0.4292516,0.09884537502212894,True,False,False,False
Stable High Load,6,Traditional-Testing,Load-Aware,26,0.65,1,['Ping-Pong: 13 UEs oscillating'],0.20854494611856805,11.713804,-3.4056298255920407,58.609974,7.423701620101929,0.44607764,0.06368769464331074,True,False,False,False
Stable High Load,7,Traditional-Testing,Load-Aware,27,0.675,1,['Ping-Pong: 17 UEs oscillating'],0.34346773796265456,12.659192,-3.3736066579818726,64.07341,7.468967390060425,0.5033233,0.04573660169594892,True,False,False,False
Stable High Load,8,Traditional-Testing,Load-Aware,23,0.575,1,['Ping-Pong: 13 UEs oscillating'],0.42072608097261965,17.383621,-1.0979850709438321,82.51481,11.36289005279541,0.3169611,0.05624291338579865,True,False,False,False
Stable High Load,9,Traditional-Testing,Load-Aware,28,0.7,1,['Ping-Pong: 13 UEs oscillating'],0.30787664866295633,13.465208,-3.2136719107627867,66.452225,7.69902606010437,0.42908135,0.08630747123996123,True,False,False,False
Stable High Load,10,Traditional-Testing,Load-Aware,21,0.525,1,['Ping-Pong: 12 UEs oscillating'],0.287181859445572,11.796728,-2.5660955071449276,59.9127,8.70448763370514,0.48403588,0.05297284633639759,True,False,False,False
Stable High Load,11,Traditional-Testing,Load-Aware,23,0.575,1,['Ping-Pong: 14 UEs oscillating'],0.3534067558797151,12.847044,-4.642102670669556,65.92115,5.826103067398071,0.5986921,0.049487165930539354,True,False,False,False
Stable High Load,12,Traditional-Testing,Load-Aware,26,0.65,1,['Ping-Pong: 12 UEs oscillating'],0.23912963636181372,10.259739,-3.7548227071762086,54.185158,6.939300847053528,0.5830324,0.047648800229022625,True,False,False,False
Stable High Load,13,Traditional-Testing,Load-Aware,26,0.65,1,['Ping-Pong: 12 UEs oscillating'],0.3113400652340562,12.373489,-2.5576549053192137,62.741302,8.712432909011842,0.5056632,0.05125964319431187,True,False,False,False
Stable High Load,14,Traditional-Testing,Load-Aware,27,0.675,1,['Ping-Pong: 13 UEs oscillating'],0.3007064831471321,12.561518,-4.090645909309387,63.09621,6.498264813423157,0.48469725,0.05624291338579865,True,False,False,False
Stable High Load,0,Traditional-Testing,Load-Aware,21,0.525,0,[],0.23563316167385567,11.565084,-3.413535106182098,58.533703,7.410211110115052,0.4824255,0.08733585186169633,False,False,False,False
Stable High Load,1,Traditional-Testing,Load-Aware,17,0.425,1,['Unfairness: Jain Index = 0.16'],0.16341200310647974,10.367984,-3.5488347530364988,53.486412,7.221465110778809,0.50969994,0.06776309271789385,False,False,True,False
Stable High Load,2,Traditional-Testing,Load-Aware,19,0.475,0,[],0.24707299725996143,13.413264,-2.1437235236167904,65.256546,9.413470554351807,0.37720457,0.07985957062499249,False,False,False,False
